form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00873893,SB21B.1000712,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-03,609.77,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1001024,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-04,194.80,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1001608,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-05,7946.92,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1001653,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-06,1320.52,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1002251,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-10,85.00,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1002501,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-11,14.74,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1002801,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-12,0.70,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1003239,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-14,63.42,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1003896,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-20,785.94,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1004452,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-21,107.82,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1004589,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-25,173.88,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1004870,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-06-26,86.28,,FUNDRAISING FEES
