form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00606962,SB29.182577,,,ORG,Artisan Strategies,,,,,,1300 Pennsylvania Ave,,Washington,DC,20001,,,2024-02-23,40327.88,,Mail for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182578,,,ORG,Artisan Strategies,,,,,,1300 Pennsylvania Ave,,Washington,DC,20001,,,2024-02-23,61335.00,,Mail for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182558,,,ORG,Artisan Strategies,,,,,,1300 Pennsylvania Ave,,Washington,DC,20001,,,2024-02-28,35354.03,,Mail for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182559,,,ORG,Artisan Strategies,,,,,,1300 Pennsylvania Ave,,Washington,DC,20001,,,2024-02-28,34441.72,,Mail for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182560,,,ORG,Artisan Strategies,,,,,,1300 Pennsylvania Ave,,Washington,DC,20001,,,2024-02-28,34441.72,,Mail for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182566,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,,,2024-02-22,3300.00,,canvass for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182555,,,ORG,Berlin Rosen,,,,,,15 Maiden Lane,Suite 1600,New York,NY,10038,,,2024-02-13,94000.00,,Digital Ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182564,,,ORG,Berlin Rosen,,,,,,15 Maiden Lane,Suite 1600,New York,NY,10038,,,2024-02-13,6000.00,,Digital ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182579,,,ORG,Berlin Rosen,,,,,,15 Maiden Lane,Suite 1600,New York,NY,10038,,,2024-02-28,70000.00,,Digital ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182553,,,ORG,Blueprint Interactive,,,,,,1220 19th Street NW,700,Washington,DC,20036,,,2024-02-20,100000.00,,Digital Ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182576,,,ORG,Blueprint Interactive,,,,,,1220 19th Street NW,700,Washington,DC,20036,,,2024-02-29,20000.00,,Digital Ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182565,,,COM,JUSTICE DEMOCRATS PAC,,,,,,"10629 HARDIN VALLEY RD, #226",,KNOXVILLE,TN,37932,,,2024-02-08,5800.00,,Polling,,C00630665,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182557,,,ORG,LC Media,,,,,,1604 Fawn Lane,,Huntington,PA,19006,,,2024-02-23,40000.00,,Digital ads for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182556,,,ORG,National Research and Polling Group LLC,,,,,,6521 W 91st Ave,,Westminster,CO,80031,,,2024-02-23,42016.30,,Robocalls for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182563,,,ORG,Public Policy Polling,,,,,,2912 Highwoods Blvd,Suite 201,Raleigh,NC,27604,,,2024-02-29,8000.00,,Polling for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182567,,,ORG,RPC Printing and Desgin,,,,,,4110 Majestic St,,Houston,TX,77026,,,2024-02-27,2760.00,,Mailers for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182570,,,ORG,Signature Aspen,,,,,,3300 Kingswood Ln,,Houston,TX,77092,,,2024-02-20,1151.77,,Mailers for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182575,,,ORG,Signature Aspen,,,,,,3300 Kingswood Ln,,Houston,TX,77092,,,2024-02-27,2978.64,,Mailers for non-federal election,,,,,,,,,,,,,,,,,,,,
SB29,C00606962,SB29.182561,,,ORG,Victoria Neave Campaign,,,,,,PO Box 472773,,Garland,TX,75047,,,2024-02-29,10000.00,,contribution to non-federal candidate committee,,,,,,,,,,,,,,,,,,,,
