form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00652529,19609181,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-07-03,10.00,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
SB21b,C00652529,19609182,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-07-17,66.86,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609183,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-08-02,10.00,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
SB21b,C00652529,19609184,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-08-14,68.96,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609185,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-09-05,10.00,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
SB21b,C00652529,19609186,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-09-15,68.31,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609187,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-10-02,1591.58,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
SB21b,C00652529,19609188,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-10-16,70.90,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609189,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-11-02,4801.01,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
SB21b,C00652529,19609190,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-11-14,78.41,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609191,,,ORG,BOK Financial,,,,,,12112 Metcalf Ave,,Overland Park,KS,66213,,,2023-12-14,53.16,0.00,bank fees,001,,,,,,,,,,,,,,,,,,,bank fees
SB21b,C00652529,19609192,,,ORG,Elavon Inc.,,,,,,Two Concourse Parkway,Suite 800,Atlanta,GA,30328,,,2023-12-04,693.09,0.00,merchant service fee,001,,,,,,,,,,,,,,,,,,,merchant service fee
