form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00837435,SB22.5071,,,CCM,BANKS FOR SENATE,,,,,,P.O. BOX 11431,,FORT WAYNE,IN,46858,G2024,,2024-11-18,810.00,,transfer of net proceeds,,C00577999,BANKS FOR SENATE,S4IN00196,BANKS,JAMES E.,,HON.,,S,IN,00,,,,,,,,
SB22,C00837435,SB22.5088,,,CCM,BERNIE MORENO FOR SENATE,,,,,,P.O. BOX 340797,,COLUMBUS,OH,43234,G2024,,2024-11-18,11765.00,,transfer of net proceeds,,C00837484,BERNIE MORENO FOR SENATE,S4OH00192,MORENO,BERNIE,,,,S,OH,00,,,,,,,,
SB22,C00837435,SB22.5108,,,CCM,CRAMER FOR SENATE,,,,,,P.O. BOX 396,,BISMARCK,ND,58502,G2024,,2024-11-25,4660.00,,transfer of net proceeds,,C00504704,CRAMER FOR SENATE,S8ND00120,CRAMER,KEVIN,,,,S,ND,00,,,,,,,,
SB22,C00837435,SB22.5080,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 SOUTH STREET,SUITE 200,LINCOLN,NE,68506,G2024,,2024-11-18,4635.00,,transfer of net proceeds,,C00498907,DEB FISCHER FOR US SENATE,S2NE00094,FISCHER,DEBRA S.,,,,S,NE,00,,,,,,,,
SB22,C00837435,SB22.5087,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,P.O. BOX 23537,,PITTSBURGH,PA,15222,G2024,,2024-11-18,7820.00,,transfer of net proceeds,,C00851980,FRIENDS OF DAVE MCCORMICK,S2PA00661,MCCORMICK,DAVE,,,,S,PA,00,,,,,,,,
SB22,C00837435,SB22.5072,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,P.O. BOX 52008,,CASPER,WY,82605,P2024,,2024-11-18,655.00,,transfer of net proceeds,,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A.,,HON.,,S,WY,00,,,,,,,,
SB22,C00837435,SB22.5073,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,P.O. BOX 52008,,CASPER,WY,82605,G2024,,2024-11-18,3970.00,,transfer of net proceeds,,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A.,,HON.,,S,WY,00,,,,,,,,
SB22,C00837435,SB22.5093,,,CCM,FRIENDS OF JOHN THUNE,,,,,,P.O. BOX 841,,SIOUX FALLS,SD,57101,P2024,,2024-11-18,16850.00,,transfer of net proceeds,,C00409581,FRIENDS OF JOHN THUNE,S6WY00068,BARRASSO,JOHN A.,,HON.,,S,WY,00,,,,,,,,
SB22,C00837435,SB22.5094,,,CCM,FRIENDS OF JOHN THUNE,,,,,,P.O. BOX 841,,SIOUX FALLS,SD,57101,G2024,,2024-11-18,4170.00,,transfer of net proceeds,,C00409581,FRIENDS OF JOHN THUNE,S6WY00068,BARRASSO,JOHN A.,,HON.,,S,WY,00,,,,,,,,
SB22,C00837435,SB22.5083,,,CCM,HOGAN FOR MARYLAND INC.,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,G2024,,2024-11-18,6885.00,,transfer of net proceeds,,C00869016,HOGAN FOR MARYLAND INC.,S4MD00483,HOGAN,LARRY,,,,S,MD,00,,,,,,,,
SB22,C00837435,SB22.5084,,,CCM,HOVDE FOR WISCONSIN,,,,,,P.O. BOX 2055,,MADISON,WI,53701,G2024,,2024-11-18,14600.00,,transfer of net proceeds,,C00870139,HOVDE FOR WISCONSIN,S4WI00256,HOVDE,ERIC,,,,S,WI,00,,,,,,,,
SB22,C00837435,SB22.5085,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,G2024,,2024-11-18,3435.00,,transfer of net proceeds,,C00839100,JIM JUSTICE FOR U.S. SENATE,S4WV00332,JUSTICE,JAMES CONLEY II,,,,S,WV,00,,,,,,,,
SB22,C00837435,SB22.5078,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,G2024,,2024-11-18,1430.00,,Transfer of net proceeds,,C00647339,JOHN CURTIS FOR UTAH,S4UT00282,Curtis,John,,,,S,UT,,,,,,,,,
SB22,C00837435,SB22.5081,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,P.O. BOX 31476,,ST. LOUIS,MO,63131,P2024,,2024-11-18,625.00,,transfer of net proceeds,,C00652727,JOSH HAWLEY FOR SENATE,S8MO00160,HAWLEY,JOSHUA DAVID,,SEN.,,S,MO,00,,,,,,,,
SB22,C00837435,SB22.5082,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,P.O. BOX 31476,,ST. LOUIS,MO,63131,G2024,,2024-11-18,4020.00,,transfer of net proceeds,,C00652727,JOSH HAWLEY FOR SENATE,S8MO00160,HAWLEY,JOSHUA DAVID,,SEN.,,S,MO,00,,,,,,,,
SB22,C00837435,SB22.5086,,,CCM,KARI LAKE FOR SENATE,,,,,,P.O. BOX 34341,,PHOENIX,AZ,85067,G2024,,2024-11-19,720.00,,transfer of net proceeds,,C00852343,KARI LAKE FOR SENATE,S4AZ00220,LAKE,KARI,,,,S,AZ,00,,,,,,,,
SB22,C00837435,SB22.5074,,,CCM,MARSHA FOR SENATE,,,,,,P.O. BOX 3750,,BRENTWOOD,TN,37024,P2024,,2024-11-18,670.00,,transfer of net proceeds,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,,MRS.,,S,TN,00,,,,,,,,
SB22,C00837435,SB22.5075,,,CCM,MARSHA FOR SENATE,,,,,,P.O. BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-11-18,3945.00,,transfer of net proceeds,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,,MRS.,,S,TN,00,,,,,,,,
SB22,C00837435,SB22.5079,,,CCM,NELLA FOR SENATE,,,,,,P.O. BOX 90574,,ALBUQUERQUE,NM,87199,G2024,,2024-11-18,4570.00,,Transfer,,C00865956,NELLA FOR SENATE,S4NM00183,DOMENICI,NELLA LOUISE,,,,S,NM,00,,,,,,,,
SB22,C00837435,SB22.5058,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-01,17500.00,,transfer of net proceeds,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837435,SB22.5060,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-01,44800.00,,transfer of net proceeds-Building Fund,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837435,SB22.5098,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-25,8500.00,,transfer of net proceeds,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837435,SB22.5100,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-25,3500.00,,transfer of net proceeds-Building Fund,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837435,SB22.5104,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-11-25,9900.00,,transfer of net proceeds-Legal Fund,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837435,SB22.5089,,,CCM,PETE RICKETTS FOR SENATE,,,,,,1327 H STREET,SUITE 101,LINCOLN,NE,68508,G2024,,2024-11-19,7545.00,,transfer of net proceeds,,C00832436,PETE RICKETTS FOR SENATE,S4NE00173,RICKETTS,PETE,,,,S,NE,00,,,,,,,,
SB22,C00837435,SB22.5091,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,P.O. BOX 130708,,TAMPA,FL,33681,P2024,,2024-11-18,675.00,,transfer of net proceeds,,C00676965,RICK SCOTT FOR FLORIDA,S8FL00273,SCOTT,RICK,,SEN.,,S,FL,00,,,,,,,,
SB22,C00837435,SB22.5092,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,P.O. BOX 130708,,TAMPA,FL,33681,G2024,,2024-11-18,3455.00,,transfer of net proceeds,,C00676965,RICK SCOTT FOR FLORIDA,S8FL00273,SCOTT,RICK,,SEN.,,S,FL,00,,,,,,,,
SB22,C00837435,SB22.5090,,,CCM,ROGERS FOR SENATE,,,,,,P.O. BOX 132,,SAINT JOSEPH,MI,49085,G2024,,2024-11-18,14375.00,,Transfer,,C00849810,ROGERS FOR SENATE,S4MI00595,ROGERS,MICHAEL J,,,,S,MI,00,,,,,,,,
SB22,C00837435,SB22.5076,,,CCM,SAM BROWN FOR NEVADA,,,,,,P.O. BOX 750844,,LAS VEGAS,NV,89136,G2024,,2024-11-18,13015.00,,transfer of net proceeds,,C00845032,SAM BROWN FOR NEVADA,S4NV00288,BROWN,SAM,,,,S,NV,00,,,,,,,,
SB22,C00837435,SB22.5077,,,CCM,TED CRUZ FOR SENATE,,,,,,P.O. BOX 25376,,HOUSTON,TX,77265,G2024,,2024-11-18,925.00,,transfer of net proceeds,,C00492785,TED CRUZ FOR SENATE,S2TX00312,CRUZ,RAFAEL EDWARD  TED,,,,S,TX,00,,,,,,,,
SB22,C00837435,SB22.5096,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,P.O. BOX 6456,,HELENA,MT,59604,G2024,,2024-11-18,6600.00,,transfer of net proceeds,,C00844159,TIM SHEEHY FOR MONTANA,S4MT00183,SHEEHY,TIM,,,,S,MT,00,,,,,,,,
SB22,C00837435,SB22.5095,,,CCM,WICKER FOR SENATE,,,,,,P.O. BOX 64,,JACKSON,MS,39205,G2024,,2024-11-18,4765.00,,transfer of net proceeds,,C00443218,WICKER FOR SENATE,S8MS00196,WICKER,ROGER,,SEN.,,S,MS,00,,,,,,,,
