form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00304832,SB23.5318,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2024,,2023-03-08,2500.00,,Contribution to Candidate,,C00577353,,,,,,,,H,CA,44,,,,,,,,
SB23,C00304832,SB23.5307,,,PAC,BIG SKY OPPORTUNITY PAC,,,,,,228 S. WASHINGTON ST.,SUITE 115,ALEXANDRIA,VA,22314,O2024,n/a,2023-03-08,5000.00,,Contribution to PAC,,C00542027,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5300,,,CCM,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,O2024,n/a,2023-02-15,5000.00,,Contribution to PAC,,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5299,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,PO BOX 244,,CLINTON,NY,13323,P2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00632828,,,,,,,,H,NY,24,,,,,,,,
SB23,C00304832,SB23.5291,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,P2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00527457,,,,,,,,H,OH,14,,,,,,,,
SB23,C00304832,SB23.5311,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,1005 CONGRESS AVE,SUITE 400,AUSTIN,TX,78701,O2024,n/a,2023-03-08,5000.00,,Contribution to PAC,,C00809970,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5289,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,G2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00675108,,,,,,,,H,NY,25,,,,,,,,
SB23,C00304832,SB23.5290,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,P2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00675108,,,,,,,,H,NY,25,,,,,,,,
SB23,C00304832,SB23.5292,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00575050,,,,,,,,H,IL,18,,,,,,,,
SB23,C00304832,SB23.5293,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,25658 FORD,,ROSEVILLE,MI,48066,P2024,,2023-02-15,5000.00,,Contribution to Candidate,,C00732784,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5305,,,PAC,MADISON PAC,,,,,,235 STATE STREET #206,,SPRINGFIELD,MA,01103,O2024,n/a,2023-03-08,5000.00,,Contribution to PAC,,C00426809,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5309,,,PAC,NEVADA SENATE VICTORY 2024,,,,,,120 MARYLAND AVE NE,,WASHINGTON,DC,20002,O2024,n/a,2023-03-08,5000.00,,Contribution to PAC,,C00829929,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5313,,,PAC,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-03-08,5000.00,,Contribution to Candidate,,C00510461,,,,,,,,,,,,,,,,,,
