form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00659599,500401610,,,ORG,Paragon Solutions,,,,,,400 N Ashley Dr,,Tampa,FL,336024300,,,2023-09-05,20.00,0.00,credit card fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401510,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-06,1944.85,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401520,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-06,1625.13,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401530,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-08,2060.45,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401540,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-08,3131.53,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401550,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-10,1689.65,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401560,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-08-31,4758.22,0.00,credit card see detail below,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401561,500401560,SB21B,ORG,NGP VAN,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2023-08-31,4758.22,0.00,software rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00659599,500401590,,,ORG,Harry Pascal LTD,,,,,,1215 Spruce St,,Winnetka,IL,600932147,,,2023-10-01,1500.00,0.00,accounting & compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401501,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-07-02,1433.66,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500401601,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,,Washington,DC,200094824,,,2023-07-19,17750.00,0.00,digital advertising,,,,,,,,,,,,,,,,,,,,
