form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00832469,SB21B.4233,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-08,567.81,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4235,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-08,567.81,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4236,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-08,567.81,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4237,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-08,567.81,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4238,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-08,567.81,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4241,,,ORG,AMERICAN AIRLINES,,,,,,1 AVIATION CIRCLE,,WASHINGTON,DC,20001,,,2023-09-19,291.50,,PAC AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4201,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,10285,,,2023-07-17,712.35,,SEE MEMO ITEM,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4242,,,ORG,CAPITAL GRILLE,,,,,,601 PENNSYLVANIA AVE NW,,WASHINGTON,DC,20004,,,2023-09-27,483.15,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4205,,,ORG,Dogwood Tavern,,,,,,132 W Broad St,,Falls Church,VA,22046,,,2023-07-28,138.03,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4209,,,ORG,Saisaki,,,,,,200 E Main St,Suite 120,Fort Wayne,IN,46802,,,2023-08-09,292.81,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4202,,,ORG,ST. ANSELM,,,,,,1250 5TH ST SE,,WASHINGTON,DC,20002,,,2023-07-17,712.35,,Memo of American Express on 7/17 - Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00832469,SB21B.4215,,,ORG,St Elmo's,,,,,,2300 Mount Vernon Ave.,,Alexandria,VA,22301,,,2023-08-11,771.31,,Fundraising Event - CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4250,,,ORG,THE PALAZZO AT THE VENETIAN RESORT,,,,,,3325 S LAS VEGAS BLVD,,LAS VEGAS,NV,89109,,,2023-09-14,396.83,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4248,,,ORG,THE PRIME RIB,,,,,,2020 K ST NW,,WASHINGTON,DC,20006,,,2023-09-21,217.60,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
