form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00701680,500667870,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,752351908,,,2024-05-22,495.98,0.00,Airfare - Member PAC trip (SC),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667871,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2024-05-31,30.01,0.00,Airfare - Member PAC Trip (IL),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667862,,,PAC,Actblue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-05-05,395.00,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667872,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2024-05-31,203.47,0.00,Airfare - Member PAC Trip (IL),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667863,,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-05-07,371.60,0.00,Airfare - Member PAC Trip (SC),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667873,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2024-05-31,249.60,0.00,Airfare - Member PAC Trip (IL),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667864,,,ORG,AmRide,,,,,,1880 Silas Deane Hwy,Ste 205,Rocky Hill,CT,060671344,,,2024-05-10,28.10,0.00,Ground Transportation (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667874,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2024-05-20,365.65,0.00,Airfare - Member PAC trip (CA) (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667865,,,ORG,AmRide,,,,,,1880 Silas Deane Hwy,Ste 205,Rocky Hill,CT,060671344,,,2024-05-09,52.01,0.00,Ground Transportation (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667875,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2024-05-08,398.60,0.00,Airfare (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667866,,,ORG,The Charleston Place,,,,,,205 Meeting St,,Charleston,SC,294013110,,,2024-05-30,155.00,0.00,Transportation to Airport,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667867,,,ORG,The Charleston Place,,,,,,205 Meeting St,,Charleston,SC,294013110,,,2024-05-28,771.78,0.00,Hotel - Member PAC Trip (SC),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,500667869,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2024-05-06,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
