form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00754051,B881323,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-07-09,5702.19,,Admin portion of salaries and benefits (taxes) for 7/12/24 - 8/31/2024,011,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B881344,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-07-09,10193.37,,Admin portion of salaries and benefits (taxes) for 7/12/24 - 8/31/2024,011,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B881297,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-07-09,39610.84,,Admin portion of salaries and benefits (taxes) for 7/12/24 - 8/31/2024,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B879364,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,O2024,Not Applicable,2024-07-29,18823.94,,Admin portion of salaries and benefits for canvassers,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B881223,,,ORG,Blackhawk Network Inc.,,,,,,PO Box 931577,,Atlanta,GA,30327,O2024,Not Applicable,2024-07-12,11913.95,,Food Cards for Canvassers,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878486,,,ORG,Uline,,,,,,PO Box 88741,,Chicago,IL,60680,O2024,Not Applicable,2024-07-18,1681.81,,Cooling towels for Canvassers,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B878684,,,ORG,Diner's Club,,,,,,P.O. Box 5732,,Carol Stream,IL,60197,O2024,Not Applicable,2024-07-22,17596.32,,Credit Card Payment See Breakdown of Itemizable Payees Below for travel expenses,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B881215,,,ORG,United Airlines Inc.,,,,,,600 Jefferson St,,Houston,TX,77002,O2024,Not Applicable,2024-07-22,807.96,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B881211,,,ORG,American Airlines,,,,,,4000 E Sky Harbor Blvd,,Annandale,VA,85034,O2024,Not Applicable,2024-07-22,7583.86,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B881212,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,20001,O2024,Not Applicable,2024-07-22,1312.62,,Railway fare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Railway fare for staff and canvassers
