form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00720029,500410468,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2024-09-30,745.56,0.00,In Kind Contribution: Travel Expenses/PA United PAC,,,,,,,,,,,,,,,,,,,,
SB29,C00720029,500410715,500410468,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-02,745.56,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410469,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2024-09-30,27174.57,0.00,In Kind Contribution: Travel Expenses/PA United PAC,,,,,,,,,,,,,,,,,,,,
SB29,C00720029,500410750,500410469,SB29,ORG,Enterprise Car Rental,,,,,,14002 E 21st St,Ste 1500,Tulsa,OK,741341424,,,2024-04-30,2917.28,0.00,Ground Tranportation,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410755,500410469,SB29,ORG,HAMPTON INN PITTSBURGH,,,,,,3315 Hamlet Pl,,Pittsburgh,PA,152134235,,,2024-04-23,617.88,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410756,500410469,SB29,ORG,HAMPTON INN PITTSBURGH,,,,,,3315 Hamlet Pl,,Pittsburgh,PA,152134235,,,2024-04-24,1258.56,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410757,500410469,SB29,ORG,Hertz Rental Car,,,,,,PO Box 26120,,Oklahoma City,OK,731260120,,,2024-04-18,414.90,0.00,Ground Tranportation,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410775,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-05,2609.46,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410761,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-10,497.04,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410760,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-19,1242.60,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410770,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-19,869.82,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410771,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-19,1615.38,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410767,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-20,497.04,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410765,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-21,248.52,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00720029,500410759,500410469,SB29,ORG,HOLIDAY INN EXPRESS PITTSBURGH,,,,,,228 Federal St,,Pittsburgh,PA,152125710,,,2024-04-22,372.78,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
