form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00809095,21b-12-00195-00412,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-20,3.77,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00196-00415,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-27,19.23,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00197-00418,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-10-31,33.31,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00198-00421,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-03,5.05,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00201-00428,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2024-11-04,11.92,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00202-00429,,,ORG,Authorize.net,,,,,,808 E Utah Valley Dr,,American Fork,UT,840039707,,,2024-11-04,20.00,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00203-00430,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2024-11-04,28.90,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00205-00434,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-05,9.50,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00199-00424,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-10,12.93,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00200-00427,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-17,16.63,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00206-00437,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-11-24,14.34,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
