form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-08,INCOME COLLECTION FEES,,,,,,,,,,,,,1.04,,,,202409030300480135
SB21B,C00717553,SQUARESPACE,,,,,,8 CLARKSTON ST,,NY,NY,10014,2024-06-13,TECHNOLOGY WEBSITE,,,,,,,,,,,,,14.40,,,,202409030300480134
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-24,INCOME COLLECTION FEES,,,,,,,,,,,,,17.41,,,,202409030300480137
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-02,INCOME COLLECTION FEES,,,,,,,,,,,,,2.08,,,,202409030300480134
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-17,INCOME COLLECTION FEES,,,,,,,,,,,,,44.80,,,,202409030300480136
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-03,INCOME COLLECTION FEES,,,,,,,,,,,,,4.82,,,,202409030300480135
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-18,INCOME COLLECTION FEES,,,,,,,,,,,,,41.67,,,,202409030300480137
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-20,INCOME COLLECTION FEES,,,,,,,,,,,,,13.80,,,,202409030300480137
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-14,INCOME COLLECTION FEES,,,,,,,,,,,,,5.78,,,,202409030300480136
SB21B,C00717553,ACTIONNETWORK,,,,,,1900 L ST NW,,WASHINGTON,DC,20036,2024-06-13,TECHNOLOGY,,,,,,,,,,,,,19.00,,,,202409030300480134
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-12,INCOME COLLECTION FEES,,,,,,,,,,,,,1.16,,,,202409030300480135
SB21B,C00717553,ACTBLUE,,,,,,366 SUMMER ST,,SOMERVILLE,MA,02144,2024-06-13,INCOME COLLECTION FEES,,,,,,,,,,,,,3.12,,,,202409030300480136
