form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00571588,SB23.22975,,,COM,AMERICAN PRINCIPLES PROJECT PAC,,,,,,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,,,2024-07-01,444444.00,,Contribution,011,C00544387,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23017,,,COM,AMERICAN PRINCIPLES PROJECT PAC,,,,,,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,,,2024-07-25,444444.00,,Grant,011,C00544387,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23045,,,COM,AMERICAN PRINCIPLES PROJECT PAC,,,,,,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,,,2024-08-30,2494444.00,,Contribution,011,C00544387,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23055,,,COM,AMERICAN PRINCIPLES PROJECT PAC,,,,,,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,,,2024-09-09,1000000.00,,Contribution,011,C00544387,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23064,,,COM,AMERICAN PRINCIPLES PROJECT PAC,,,,,,"2800 SHIRLINGTON ROAD, STE. 1201",,ARLINGTON,VA,22206,,,2024-09-23,444444.00,,Contribution,011,C00544387,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23062,,,PAC,AMERICANS FOR CITIZEN VOTING PAC,,,,,,4491 CHESHIRE STATION PLAZA,SUITE 176,WOODBRIDGE,VA,22193,,,2024-09-23,700000.00,,Contribution,011,C00863696,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23043,,,PAC,AMERICAS PAC,,,,,,2560 PLYMOUTH,,MARION,IA,52302,,,2024-08-23,750000.00,,Grant,011,C00559906,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23022,,,PAC,ELECTION INTEGRITY PAC,,,,,,2776 S. ARLINGTON MILL DR.,PO BOX 549,ARLINGTON,VA,22206,,,2024-07-26,666665.00,,Contribution,011,C00814624,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23037,,,PAC,ELECTION INTEGRITY PAC,,,,,,2776 S. ARLINGTON MILL DR.,PO BOX 549,ARLINGTON,VA,22206,,,2024-08-21,250000.00,,Contribution,011,C00814624,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23226,,,PAC,L&C Coalition,,,,,,540 North Dearborn Street,PO Box 101239,Chicago,IL,60610,,,2024-08-19,425000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.22976,,,PAC,MOMS FOR LIBERTY ACTION,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2024-07-01,25000.00,,Contribution,011,C00791848,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23020,,,PAC,MOMS FOR LIBERTY ACTION,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2024-07-22,25000.00,,Contribution,011,C00791848,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23027,,,PAC,"MORE JOBS, LESS GOVERNMENT",,,,,,C/O BULLDOG COMPLIANCE,138 CONANT STREET STE 401,BEVERLY,MA,01915,,,2024-08-05,1000000.00,,Contribution,011,C00693838,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23018,,,PAC,TEA PARTY PATRIOTS CITIZENS FUND,,,,,,2295 TOWNE LAKE PKWAY,STE 116-328,WOODSTOCK,GA,30189,,,2024-07-25,166666.00,,Contribution,011,C00540898,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23047,,,PAC,TEA PARTY PATRIOTS CITIZENS FUND,,,,,,2295 TOWNE LAKE PKWAY,STE 116-328,WOODSTOCK,GA,30189,,,2024-08-30,666666.00,,Contribution,011,C00540898,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23025,,,PAC,TURNOUT FOR AMERICA,,,,,,3301 RICHMOND HWY,NUM 1008,ALEXANDRIA,VA,22305,,,2024-08-05,2500000.00,,Contribution,011,C00883520,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23056,,,PAC,WIN IT BACK PAC,,,,,,2001 L ST NW STE 600,,WASHINGTON,DC,20036,,,2024-09-11,1000000.00,,Contribution,011,C00844613,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.22974,,,COM,WOMEN SPEAK OUT PAC,,,,,,2800 SHIRLINGTON RD,SUITE 1200,ARLINGTON,VA,22206,,,2024-07-01,1000000.00,,Contribution,011,C00530766,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23021,,,COM,WOMEN SPEAK OUT PAC,,,,,,2800 SHIRLINGTON RD,SUITE 1200,ARLINGTON,VA,22206,,,2024-07-26,1000000.00,,Contribution,011,C00530766,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23046,,,COM,WOMEN SPEAK OUT PAC,,,,,,2800 SHIRLINGTON RD,SUITE 1200,ARLINGTON,VA,22206,,,2024-08-30,1000000.00,,Contribution,011,C00530766,,,,,,,,,,,,,,,,,,
SB23,C00571588,SB23.23061,,,COM,WOMEN SPEAK OUT PAC,,,,,,2800 SHIRLINGTON RD,SUITE 1200,ARLINGTON,VA,22206,,,2024-09-23,3500000.00,,Contribution,011,C00530766,,,,,,,,,,,,,,,,,,
