form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00698894,B-388548,,,ORG,Integrated Solutions Political,,,,,,4142 Adams Avenue,,San Diego,CA,92116,,,2024-07-02,600.00,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388557,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-07-29,1.90,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388558,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-07-29,36.00,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388555,,,ORG,Artemis Direct LLC,,,,,,5226 South Hanover Way,,Englewood,CO,80111,,,2024-08-02,3000.00,,List Management Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388570,,,ORG,Integrated Solutions Political,,,,,,4142 Adams Avenue,,San Diego,CA,92116,,,2024-08-06,300.00,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388561,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-09-02,2.75,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388569,,,ORG,Integrated Solutions Political,,,,,,4142 Adams Avenue,,San Diego,CA,92116,,,2024-09-04,300.00,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388564,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-09-16,14.40,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00698894,B-388571,B-388564,,ORG,"LGM Consulting Group, LLC dba AM Squared LLC",,,,,,8 The Green,Suite 7592,Dover,DE,19901,,,2024-09-16,13.50,,Fundraising Consulting,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Anedot
SB21B,C00698894,B-388567,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,,,2024-09-30,1.30,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
