form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00640433,SB21B.11687,,,IND,,Adler,Louise,,,,22662 Fernwood St.,,Lake Forest,CA,92630,,,2024-08-14,2469.60,,Stamps,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11638,,,COM,California Democratic Party,,,,,,1830 9th Street,,Sacramento,CA,95811,,,2024-08-01,725.00,,Club Insurance,001,C00640433,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11542,,,ORG,City of Mission Viejo,,,,,,200 Civic Center,,Mission Viejo,CA,92691,,,2024-07-05,120.00,,Facilities Rental,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11723,,,ORG,City of Mission Viejo,,,,,,200 Civic Center,,Mission Viejo,CA,92691,,,2024-08-28,786.00,,Facilities Rental - upgrade,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11637,,,PTY,Democratic Party of Orange County,,,,,,1916 W. Chapman Ave.,Suite B,Orange,CA,92868,,,2024-07-30,2100.00,,Annual Awards Ceremony fundraiser tickets,003,C00321943,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11758,,,COM,DEMOCRATIC WOMEN OF THE SOUTH ORANGE COUNTY,,,,,,604 VIA PROMONTORIO,,SAN CLEMENTE,CA,92672,,,2024-09-04,1000.00,,Purchase Yard Signs,003,C00625772,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11882,,,IND,,Ebel,Patty,,,,14 La Purisima,,Rancho Santa Margarita,CA,92688,,,2024-09-12,1250.46,,Fundraising Supplies,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11895,,,IND,,Ebel,Patty,,,,14 La Purisima,,Rancho Santa Margarita,CA,92688,,,2024-09-20,632.25,,Fundraising Merchandise,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11884,,,IND,,Kloeckner,Melora,,,,22222 Tama Drive,,Lake Forest,CA,92630,,,2024-09-14,62.97,,Fundraising beverages,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11689,,,ORG,Monogram Magic,,,,,,20381 Lake Forest Drive,,Lake Forest,CA,92630,,,2024-08-21,323.25,,Caps,003,,,,,,,,,,,,,,,,,,,
