form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001636,SB23.63048,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. BOX H,,NEW YORK,NY,10034,P2024,,2023-02-23,1000.00,,"House, NY, 13 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63049,,,CCM,A Whole Lot of People for Grijalva,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2023-02-23,1000.00,,"House, AZ, 7 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63041,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-02-16,1000.00,,"House, PA, 1 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.62992,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2023-02-02,2500.00,,"House, WA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.62989,,,PAC,Congressional Progressive Caucus PAC,,,,,,PO Box 33079,,Washington,DC,20033,,,2023-02-02,1000.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63009,,,CCM,D'Esposito for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2023-02-09,1000.00,,"House, NY, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63011,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,98909,P2024,,2023-02-09,1000.00,,"House, WA, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63003,,,CCM,Dutch Ruppersberger for Congress,,,,,,"499 S Capitol Street, SW  Ste 420",,Washington,DC,20003,P2024,,2023-02-09,1000.00,,"House, MD, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.62991,,,CCM,Earl Blumenauer for Congress,,,,,,1631 NE Broadway Street #343,,Portland,OR,97232,P2024,,2023-02-02,5000.00,,"House, OR, 3 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63006,,,CCM,Emmer Victory Fund,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,,,2023-02-09,5000.00,,Victory Fund for Rep Emmer,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63010,,,CCM,FRIENDS OF DAN KILDEE,,,,,,P.O. BOX 248,,FLINT,MI,48501,P2024,,2023-02-09,1500.00,,"House, MI, 8 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.62993,,,CCM,Huffman for Congress,,,,,,"228 2nd Street, SE",,Washington,DC,20003,P2024,,2023-02-02,1000.00,,"House, CA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63044,,,CCM,Huffman for Congress,,,,,,"228 2nd Street, SE",,Washington,DC,20003,P2024,,2023-02-16,1000.00,,"House, CA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63000,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,777 S FIGUEROA ST SUITE 4050,,LOS ANGELES,CA,90017,P2024,,2023-02-09,1000.00,,"House, CA, 34 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63047,,,CCM,Lauren Underwood for Congress,,,,,,13400 S. Route 59,"Suite 116, Box 248",Plainfield,IL,60585,P2024,,2023-02-23,1000.00,,"House, IL, 14 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63040,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,"910 17TH STREET, NW",SUITE 925,WASHINGTON,DC,20006,P2024,,2023-02-16,1000.00,,"House, CA, 10 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63042,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,P2024,,2023-02-16,1000.00,,"House, NM, 1 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63061,,,PAC,Nutmeg PAC,,,,,,"1111 Summer Street, Suite 301",,Stamford,CT,06905,,,2023-02-09,2500.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63007,,,CCM,PEOPLE FOR DEREK KILMER,,,,,,PO BOX 1381,,TACOMA,WA,98402,P2024,,2023-02-09,1000.00,,"House, WA, 6 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63043,,,CCM,Strickland for Washington,,,,,,"401 2nd Ave S, Ste 303",,Seattle,WA,98104,P2024,,2023-02-16,1000.00,,"House, WA, 10 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63004,,,CCM,Tammy Baldwin for Senate,,,,,,"412 First Street SE, Ste. 100",,Washington,DC,20003,P2024,,2023-02-09,1000.00,,"Senate, Wi,",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.62999,,,CCM,Ted Lieu for Congress,,,,,,PO Box 636,,Annadale,VA,22003,P2024,,2023-02-09,1000.00,,"House, CA, 36 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.63001,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,97477,P2024,,2023-02-09,1000.00,,"House, OR, 4 dst",,,,,,,,,,,,,,,,,,,,
