form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00841130,SB29.16,,,ORG,FTL FS HOTEL PROPERTY LLC ,,,,,,525 N FORT LAUDERDALE BEACH BLVD,,FORT LAUDERDALE,FL,33304,,,2024-07-01,5000.00,,NON CONTRIBUTION ACCOUNT: IN KIND OFFSET: FACILITY RENTAL / FOOD / BEVERAGE / TRAVEL ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.18,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET ,,NEW YORK ,NY,10285,,,2024-07-13,14074.39,,NON CONTRIBUTION ACCOUNT: CREDIT CARD PAYMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.19,SB29.18,,ORG,1PASSWORD,,,,,,4711 YONGE ST 10TH FLOOR,,NORTH YORK,ON,M2N6K,,,2024-07-13,79.90,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.20,SB29.18,,ORG,ADOBE,,,,,,801 N 34TH ST,,SEATTLE,WA,98103,,,2024-07-13,1251.75,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.21,SB29.18,,ORG,"AIR LABS, INC.",,,,,,68 3RD STREET,,NEW YORK,NY,11231,,,2024-07-13,300.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.22,SB29.18,,ORG,AT&T,,,,,,208 S AKARD ST,FL 10,DALLAS,TX,75202,,,2024-07-13,358.33,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.23,SB29.18,,ORG,CLOUDFLARE,,,,,,101 TOWNSEND ST,,SAN FRANCISCO,CA,94107,,,2024-07-13,138.80,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.24,SB29.18,,ORG,COMCAST/XFINITY,,,,,,1401 NORTHPOINT PARKWAY,,WEST PALM BEACH,FL,33407,,,2024-07-13,416.53,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.27,SB29.18,,ORG,"DIALPAD, INC.",,,,,,3001 BISHOP DRIVE,,SAN RAMON,CA,94583,,,2024-07-13,272.71,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.28,SB29.18,,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,BLD FL H3,MEMPHIS,TN,38116,,,2024-07-13,41.16,,NON CONTRIBUTION ACCOUNT: DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.31,SB29.18,,ORG,"GITHUB, INC.      ",,,,,,275 BRANNAN STREET,,SAN FRANCISCO,CA,94107,,,2024-07-13,63.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.32,SB29.18,,ORG,GODADDY.COM,,,,,,2155 E GODADDY WAY,,TEMPE,AZ,85284,,,2024-07-13,275.04,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.33,SB29.18,,ORG,GSUITE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-07-13,39.47,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.34,SB29.18,,ORG,HUBSPOT INC,,,,,,25 FIRST STREET,,CAMBRIDGE,MA,02141,,,2024-07-13,4641.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.35,SB29.18,,ORG,LUCIDLINK CORP.,,,,,,478 HAZELWOOD AVENUE,,SAN FRANCISCO,CA,94127,,,2024-07-13,49.70,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.36,SB29.18,,ORG,"LUMAFORGE, AN OWC CO",,,,,,1311 S FLOWER ST,,BURBANK,CA,91502,,,2024-07-13,250.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.37,SB29.18,,ORG,MICROSOFT,,,,,,1 MICROSOFT WAY,,REDMOND,WA,98052,,,2024-07-13,3548.61,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.39,SB29.18,,ORG,PRIME STORAGE,,,,,,2428 N MONROE STREET,,TALLAHASSEE,FL,32303,,,2024-07-13,251.51,,NON CONTRIBUTION ACCOUNT: STORAGE ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.40,SB29.18,,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2024-07-13,308.31,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.41,SB29.18,,ORG,STARLINK INTERNET,,,,,,1 ROCKET RD,,HAWTHORNE,CA,90250,,,2024-07-13,150.00,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.42,SB29.18,,ORG,UBIQUITI INC.,,,,,,"685 THIRD AVE, FLR 2702",,NEW YORK,NY,10017,,,2024-07-13,973.56,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.44,SB29.18,,ORG,VERIZON,,,,,,255 PARKSHORE DR,BLDG B,FOLSOM,CA,95630,,,2024-07-13,346.60,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.45,SB29.18,,ORG,YOUTUBE TV,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-07-13,166.53,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.46,SB29.18,,ORG,ZOOM,,,,,,55 ALMADEN BLVD,,SAN JOSE,CA,95113,,,2024-07-13,65.99,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.3,,,IND,,VALDES,ALEXANDRA ,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-07-15,1028.65,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.1,,,ORG,ABACUS GROUP ,,,,,,2241 NORTH MONROE STREET #1487,,TALLAHASSEE,FL,32303,,,2024-07-15,3090.72,,NON CONTRIBUTION ACCOUNT: DEBT REPAYMENT: COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.5,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-07-15,1175.60,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.8,,,ORG,CHAIN BRIDGE BANK ,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-15,25.00,,NON CONTRIBUTION ACCOUNT: BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.17,,,ORG,FOUR SEASONS FORT LAUDERDALE,,,,,,525 NORTH FORT LAUDERDALE BLVD ,,FORT LAUDERDALE,FL,33304,,,2024-07-15,3628.79,,NON CONTRIBUTION ACCOUNT: FACILITY RENTAL / PARKING / FOOD / BEVERAGE ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.10,,,ORG,"IMGE, LLC",,,,,,108 S WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2024-07-15,3049.21,,NON CONTRIBUTION ACCOUNT: DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.12,,,IND,,WHITE ,SAMANTHA,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-07-16,1822.58,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING / TRAVEL   ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.48,SB29.12,,ORG,AMERICAN AIRLINES,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,,,2024-07-16,353.08,,NON CONTRIBUTION ACCOUNT: TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.9,,,ORG,CHAIN BRIDGE BANK ,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-17,25.00,,NON CONTRIBUTION ACCOUNT: BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.11,,,ORG,"IMGE, LLC",,,,,,108 S WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2024-07-17,8349.41,,NON CONTRIBUTION ACCOUNT: DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.14,,,ORG,"SNOWFLAKE, INC.",,,,,,106 E BABCOCK ST,SUITE 3A,BOZEMAN,MT,59715,,,2024-07-22,282.65,,NON CONTRIBUTION ACCOUNT: DATABASE MANAGEMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.2,,,ORG,ABACUS GROUP ,,,,,,2241 NORTH MONROE STREET #1487,,TALLAHASSEE,FL,32303,,,2024-07-23,1711.13,,NON CONTRIBUTION ACCOUNT: COMPLIANCE CONSULTING / POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.6,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-07-23,1345.79,,NON CONTRIBUTION ACCOUNT: TRAVEL / FOOD / BEVERAGE ,,,,,,,,,,,,,  ,,,,,,,
