form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00704247,500539550,,,COM,Manasquan Democratic Party,,,,,,66 Parker Ave,,Manasquan,NJ,087363006,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539541,,,COM,Mastropiero For County Commissioner,,,,,,PO Box 206,,Oakhurst,NJ,077550206,,,2024-10-08,5000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539551,,,COM,Mike Morris for Township Committee,,,,,,26 Brandywine Way,,Middletown,NJ,077482537,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539542,,,COM,Monmouth County Democrats,,,,,,500 Shrewsbury Ave,,Tinton Falls,NJ,077014906,,,2024-10-08,2500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539552,,,COM,Neptune City Democrats,,,,,,155 W Sylvania Ave,,Neptune,NJ,077536343,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539543,,,COM,Atlantic Highlands Democratic Committee,,,,,,PO Box 246,,Atlantic Highlands,NJ,077160246,,,2024-10-08,500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539553,,,COM,Shrewsbury Boro Democratic Committee,,,,,,PO Box 206,,Oakhurst,NJ,077550206,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539544,,,COM,Belmar Democratic Committee,,,,,,PO Box 787,,Belmar,NJ,077190787,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500541194,,,COM,Mercer County Democratic Committee,,,,,,PO Box 1195,,East Windsor,NJ,085200395,,,2024-10-16,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539545,,,COM,Hufnagel & Lawson for Eatontown Council,,,,,,156 Broad St,,Eatontown,NJ,077241504,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539546,,,COM,Fair Haven Democratic Municipal Committee,,,,,,673 River Rd,,Fair Haven,NJ,077043311,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539547,,,COM,Shutzer & Jordan for Freehold Borough Council,,,,,,PO Box 7552,,Freehold,NJ,077287552,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539548,,,COM,Howell Township Democratic Municipal Committee,,,,,,26 Taunton Dr,,Howell,NJ,077312118,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500535409,,,COM,Kasse & Luciano for Sparta Town Council,,,,,,9 Oakwood Trl,,Sparta,NJ,078711501,,,2024-10-01,500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500539549,,,COM,McNamara for Council,,,,,,162 Broadway,,Oakhurst,NJ,07755,,,2024-10-08,250.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00704247,500541199,,,COM,Somerset County Federation of Democratic Women,,,,,,93 S 16th Ave,,Manville,NJ,088351683,,,2024-10-16,500.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
