form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00719971,SB21B.I20029,,,ORG,AFLAC,,,,,,1932 WYNNTON ROAD,,COLUMBUS,GA,31999,,,2023-10-13,1080.00,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00719971,SB21B.I15593,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 640448, ,DALLAS,TX,752650448,,,2023-07-05,227.60,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00719971,SB21B.I18803,SB21B.I15593,SB21B,ORG,AMERICAN AIRLINES,,,,,,2500 VICTORY AVE, ,DALLAS,TX,752197601,,,2023-05-27,5.60,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18814,SB21B.I15593,SB21B,ORG,AMERICAN AIRLINES,,,,,,2500 VICTORY AVE, ,DALLAS,TX,752197601,,,2023-06-16,-318.60,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18806,SB21B.I15593,SB21B,ORG,U.S SENATE DINING,,,,,,50 CONSTITUTION AVENUE NORTHEAST,,WASHINGTON,DC,20002,,,2023-06-07,105.00,,FOOD/BEVERAGE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18800,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-05-14,35.54,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18801,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-05-14,3.04,,GROUND TRASPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18804,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-05-28,5.33,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18805,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-03,24.11,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18807,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-08,28.99,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18812,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-07,63.75,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18813,SB21B.I15593,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-05,-24.11,,GROUND TRANSPORATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18809,SB21B.I15593,SB21B,ORG,US SENATE GIFT SHOP,,,,,,US CAPITOL, ,WASHINGTON,DC,20002    ,,,2023-05-30,90.00,,DONOR MEMENTOS ,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I17728,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 640448, ,DALLAS,TX,752650448,,,2023-08-04,1021.17,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00719971,SB21B.I18787,SB21B.I17728,SB21B,ORG,AMERICAN AIRLINES,,,,,,2500 VICTORY AVE, ,DALLAS,TX,752197601,,,2023-06-19,177.00,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18793,SB21B.I17728,SB21B,ORG,U.S SENATE DINING,,,,,,50 CONSTITUTION AVENUE NORTHEAST,,WASHINGTON,DC,20002,,,2023-07-12,131.50,,FOOD/BEVERAGE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18797,SB21B.I17728,SB21B,ORG,U.S SENATE DINING,,,,,,50 CONSTITUTION AVENUE NORTHEAST,,WASHINGTON,DC,20002,,,2023-06-13,204.50,,FOOD/BEVERAGE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18788,SB21B.I17728,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-18,20.64,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18790,SB21B.I17728,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-16,51.68,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18791,SB21B.I17728,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-15,49.54,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18796,SB21B.I17728,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-06-26,45.64,,FOOD/BEVERAGE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18863,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 640448, ,DALLAS,TX,752650448,,,2023-09-05,901.65,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00719971,SB21B.I18906,SB21B.I18863,SB21B,ORG,JETBLUE AIRWAYS,,,,,,27-01 QUEENS PLAZA NORTH,,NEW YORK,NY,11101,,,2023-07-26,168.98,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18907,SB21B.I18863,SB21B,ORG,JETBLUE AIRWAYS,,,,,,27-01 QUEENS PLAZA NORTH,,NEW YORK,NY,11101,,,2023-07-26,168.98,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18904,SB21B.I18863,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR, ,DALLAS,TX,752351908,,,2023-07-26,178.98,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18905,SB21B.I18863,SB21B,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR, ,DALLAS,TX,752351908,,,2023-07-26,146.99,,TRAVEL: AIR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18900,SB21B.I18863,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-07-14,35.30,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18901,SB21B.I18863,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-07-15,30.75,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I18909,SB21B.I18863,SB21B,ORG,UBER US,,,,,,555 MARKET ST, ,SAN FRANCISCO,CA,941052800,,,2023-07-29,44.99,,GROUND TRANSPORTATION ,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00719971,SB21B.I19989,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 640448, ,DALLAS,TX,752650448,,,2023-10-03,3859.76,,CREDIT CARD PAYMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00719971,SB21B.I20131,SB21B.I19989,SB21B,ORG,AMERICAN EXPRESS,,,,,,PO BOX 640448, ,DALLAS,TX,752650448,,,2023-09-02,6.61,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,X,
