form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00746073,500026884,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-07,470.98,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500027904,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-14,294.38,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500027905,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-21,348.01,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500027908,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-28,324.32,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500027923,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-31,139.48,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500027969,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-04,228.53,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028313,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-08,250.70,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028401,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-13,188.25,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028451,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-18,248.69,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028475,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-21,147.79,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028576,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-26,222.48,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028577,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-29,164.33,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028722,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-03,139.73,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028724,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-06,209.92,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028919,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-12,226.04,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500028918,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-17,244.34,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500029094,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-24,212.68,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00746073,500029096,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-03-31,263.39,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
