form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00872887,SB21B.I95,,,IND,JEREMY,ADLER,JEREMY,,,,1300 TH STREET,,WASHINGTON,DC,20003,,,2024-07-01,10000.00,,COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I98,,,ORG,ANNE LEWIS STRATEGIES LLC,,,,,,1146 19TH STREET NW,,WASHINGTON,DC,20036,,,2024-07-01,17499.60,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I96,,,ORG,BSB SOLUTIONS,,,,,,PO BOX 16272,,ALEXANDRIA,VA,22206,,,2024-07-01,1000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I100,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,,2024-07-01,900.00,,ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I101,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,,2024-07-01,900.00,,ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I102,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,,2024-07-01,900.00,,ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I97,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,,2024-07-01,900.00,,ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I99,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,,2024-07-01,900.00,,ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I94,,,ORG,STERLING SOLUTIONS,,,,,,1229 I STREET NE,,WASHINGTON,DC,20002,,,2024-07-01,5000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00872887,SB21B.I104,,,ORG,BRUBAKER LLC,,,,,,26077 WESTWOOD HILLS DRIVE,,SOUTH BEND,IN,46628,,,2024-07-02,7500.00,,VIDEO PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
