form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00725747,EB1323,,,ORG,CAMPAIGN COMPLIANCE GROUP INC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2024-02-15,2450.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1334,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2024-02-29,224.90,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1346,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2024-03-08,1642.10,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1357,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DRIVE,,IRVINE,CA,92618,,,2024-03-19,5.00,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1352,,,ORG,CAMPAIGN COMPLIANCE GROUP INC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2024-03-19,2450.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1350,,,ORG,"PACIFIC POLITICAL, INC",,,,,,"1800 THIBODO RD, #300",,VISTA,CA,92081,,,2024-03-19,23217.50,,FUNDRAISING CONSULTING SERVICES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1351,,,ORG,"PACIFIC POLITICAL, INC",,,,,,"1800 THIBODO RD, #300",,VISTA,CA,92081,,,2024-03-19,4663.21,,EVENT VENUE & CATERING COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,XB35EB1351,EB1351,SB21B,ORG,NICK & G'S,,,,,,6106 PASEO DELICIAS,,RANCHO SANTA FE,CA,92067,,,2024-03-19,1293.10,,EVENT VENUE & CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,XB33EB1351,EB1351,SB21B,ORG,MILLE FLEURS,,,,,,6009 PASO DELICIAS,,RANCHO SANTA FE,CA,92067,,,2024-03-19,1810.61,,EVENT CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,XB34EB1351,EB1351,SB21B,ORG,PACIFICA DEL MAR,,,,,,1555 CAMINO DEL MAR,,DEL MAR,CA,92014,,,2024-03-19,1559.50,,EVENT VENUE & CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,EB1358,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2024-03-31,1000.30,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
