form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00298000,SB21B.I11544,,,ORG,AMH PRINT GROUP LLC,,,,,,8022 MECHANICSVILLE TURNPIKE,P.O. BOX 518,MECHANICSVILLE,VA,23111,,,2023-09-21,8733.72,,PAC PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,7263,,,ORG,CDMI,,,,,,1593 Spring Hill Road #400,,Tysons Corner,VA,22182,,,2023-09-19,1000.00,,Web services,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11537,,,ORG,FIRST VIRGINIA COMMUNITY BANK,,,,,,11325 RANDOM HILLS RD STE 240,,FAIRFAX,VA,220306068,,,2023-09-01,289.13,,PAC BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11539,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-09-06,2017.95,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11540,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-09-15,458.72,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11541,,,ORG,FULFILLMENT HOUSE,,,,,,22880 GLENN DRIVE,SUITE 120,STERLING,VA,20164,,,2023-09-20,8000.00,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11542,,,ORG,"FULFILLMENT SOLUTIONS, INC.",,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2023-09-20,9681.83,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11545,,,ORG,FULFILLMENT HOUSE,,,,,,22880 GLENN DRIVE,SUITE 120,STERLING,VA,20164,,,2023-09-22,13610.03,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11546,,,ORG,FULFILLMENT HOUSE,,,,,,22880 GLENN DRIVE,SUITE 120,STERLING,VA,20164,,,2023-09-27,7752.53,,PAC POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11538,,,ORG,GLOBAL PAYMENTS INC,,,,,,10705 RED RUN BLVD,,OWINGS MILLS,MD,211175134,,,2023-09-05,279.01,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,7265,,,ORG,Invictus Strategies LLC,,,,,,38082 Snickersville Turnpike,,Purcellville,VA,20132,,,2023-09-19,3000.00,,Consulting,,,,,,,,,,,,,  ,,,,,,,Fundraising and direct mail program
SB21B,C00298000,7264,,,ORG,Jim Ryun Sports,,,,,,7020 Pelican Island Drive,,Tampa,FL,33634,,,2023-09-19,5000.00,,Consulting,,,,,,,,,,,,,  ,,,,,,,Fundraising and direct mail program oversight
SB21B,C00298000,7262,,,ORG,Truist,,,,,,160 Purcellville Gateway Drive,,Purcellville,VA,20132,,,2023-09-21,35.08,,Bank fees,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00298000,SB21B.I11543,,,ORG,UNITED STATES POSTAL OFFICE,,,,,,220 N HATCHER AVE,,PURCELLVILLE,VA,201323108,,,2023-09-21,500.00,,PAC SHIPPING,,,,,,,,,,,,,  ,,,,,,,
