form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024752,SB23.33364,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,P2024,,2024-03-12,5000.00,,,,C00431056,,,,,,,,S,PA,00,,,,,,,,
SB23,C00024752,SB23.33366,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,P2024,,2024-03-12,500.00,,,,C00498907,,,,,,,,S,NE,00,,,,,,,,
SB23,C00024752,SB23.33367,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,G2024,,2024-03-12,4000.00,,,,C00498907,,,,,,,,S,NE,00,,,,,,,,
SB23,C00024752,SB23.33359,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2024,,2024-03-19,5000.00,,,,C00264697,,,,,,,,S,OH,00,,,,,,,,
SB23,C00024752,SB23.33368,,,CCM,LISA MURKOWSKI FOR US SENATE,,,,,,PO BOX 100847,,ANCHORAGE,AK,99510,P2024,,2024-03-13,2000.00,,,,C00384529,,,,,,,,S,AK,00,,,,,,,,
SB23,C00024752,SB23.33369,,,CCM,LISA MURKOWSKI FOR US SENATE,,,,,,PO BOX 100847,,ANCHORAGE,AK,99510,G2024,,2024-03-13,3000.00,,,,C00384529,,,,,,,,S,AK,00,,,,,,,,
SB23,C00024752,SB23.33363,,,PAC,MARY PELTOLA FOR ALASKA,,,,,,PO BOX 210014,,ANCHORAGE,AK,99521,G2024,,2024-03-12,5000.00,,,,C00812388,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33353,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,P2024,,2024-03-28,5000.00,,,,C00412304,,,,,,,,S,MT,00,,,,,,,,
SB23,C00024752,SB23.33355,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,P2024,,2024-03-28,5000.00,,,,C00606939,,,,,,,,S,NV,03,,,,,,,,
SB23,C00024752,SB23.33357,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2024,,2024-03-13,5000.00,,,,C00576041,,,,,,,,H,CA,24,,,,,,,,
