form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00763797,SB21B.48050,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-08,0.42,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48051,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-09,5.90,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48052,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-10,0.70,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48053,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-15,2.00,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48054,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-17,1.20,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48055,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-24,0.86,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48056,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-29,2.00,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48057,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-07,5.02,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48058,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-08,1.30,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00763797,SB21B.48059,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-12,0.70,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
