form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770941,SB21B.1039312,,,ORG,ACUMEN SOLUTIONS GROUP LLC,,,,,,"600 BROADHOLLOW ROAD, SUITE 200",,MELVILLE,NY,11747,,,2024-11-25,755.56,,INSURANCE
SB21B,C00770941,SB21B.1039339,,,ORG,ACUMEN SOLUTIONS GROUP LLC,,,,,,"600 BROADHOLLOW ROAD, SUITE 200",,MELVILLE,NY,11747,,,2024-11-22,927.97,,INSURANCE
SB21B,C00770941,SB21B.1035543,,,ORG,AUTHORIZE.NET,,,,,,P.O. BOX 8999,,SAN FRANCISCO,CA,94128,,,2024-11-04,24.80,,MERCHANT FEES
SB21B,C00770941,SB21B.1034245,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA SUITE 201,PMB 927,ST. THOMAS,VI,00802,,,2024-10-30,32.90,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1037626,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA SUITE 201,PMB 927,ST. THOMAS,VI,00802,,,2024-11-14,18.22,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1038748,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA SUITE 201,PMB 927,ST. THOMAS,VI,00802,,,2024-11-20,14.16,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1032225,,,ORG,"CONDUIT STREET SERVICES, LLC",,,,,,312 LYNWOOD DRIVE,,SEVERNA PARK,MD,21146,,,2024-10-23,0.77,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1030373,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-18,2441.85,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1031289,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-21,432.82,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1031772,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-22,294.49,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1032224,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-23,1836.99,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1032834,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-24,106.30,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1033107,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-25,81.25,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1033487,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-28,1323.85,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1033798,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-29,315.82,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034244,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-10-30,447.51,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034997,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-11-01,67.66,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1036043,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-11-05,405.99,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1036368,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-11-06,836.28,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1036504,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPPER ST,,ARLINGTON,VA,22207,,,2024-11-07,7.80,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034247,,,ORG,EDEE INC.,,,,,,6890 E. SUNRISE DR.,STE. 120-297,TUCSON,AZ,85750,,,2024-10-30,14.16,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1030372,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-18,72.87,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1033797,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-29,2315.19,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034243,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-30,45296.44,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034591,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-10-31,12102.03,,FUNDRAISING FEES
SB21B,C00770941,SB21B.1034996,,,ORG,FRONTLINE STRATEGIES LLC,,,,,,4 HOLLY LN,,MOHNTON,PA,19540,,,2024-11-01,3471.84,,FUNDRAISING FEES
