form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00060707,B841648,,,COM,NASW California Chapter PACE,,,,,,1016 23rd St.,,Sacramento,CA,95816,O2023,Not Applicable,2023-03-16,3067.20,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B842026,,,COM,NASW Connecticut Chapter PACE,,,,,,2139 Silas Deane Highway Suite 205,,Rocky Hill,CT,06067,O2023,Not Applicable,2023-03-28,1127.25,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B842027,,,COM,NASW Indiana Chapter PACE,,,,,,1100 West 42nd St. Ste. 226,,Indianapolis,IN,46208,O2023,Not Applicable,2023-03-28,544.50,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841522,,,COM,NASW Kentucky Chapter PACE,,,,,,501 West 6th Street Suite 250,,Lexington,KY,40508,O2023,Not Applicable,2023-03-16,236.25,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841650,,,COM,NASW Michigan Chapter PACE,,,,,,741 N. Cedar St. Ste. 110,,Lansing,MI,48906,O2023,Not Applicable,2023-03-16,1610.55,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841649,,,COM,NASW Minnesota Chapter PACE,,,,,,8725 Columbine Rd. #44323,,Eden Prairie,MN,55344,O2023,Not Applicable,2023-03-16,471.60,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841524,,,COM,NASW Mississippi Chapter PACE,,,,,,P.O. Box 5599,,Pearl,MS,39288,O2023,Not Applicable,2023-03-16,139.50,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841526,,,COM,NASW Montana Chapter PACE,,,,,,25 South Ewing St Ste 406,,Helena,MT,59601,O2023,Not Applicable,2023-03-16,209.25,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841525,,,COM,NASW North Carolina Chapter PACE,,,,,,412 Morson Street,,Raleigh,NC,27601,O2023,Not Applicable,2023-03-16,1425.60,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841517,,,COM,NASW New Hampshire Chapter PACE,,,,,,4 Chenell Drive Suite 103,,Concord,NH,03301,O2023,Not Applicable,2023-03-16,369.00,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841518,,,COM,NASW New York State Chapter PACE,,,,,,188 Washington Avenue,,Albany,NY,12210,O2023,Not Applicable,2023-03-16,2766.15,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841651,,,COM,NASW Ohio Chapter PACE,,,,,,400 W. Wilson Bridge Road Suite 10,,Worthington,OH,43085,O2023,Not Applicable,2023-03-16,1125.45,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841520,,,COM,NASW Rhode Island Chapter PACE,,,,,,220 W. Exchange Street Suite 007,,Providence,RI,02903,O2023,Not Applicable,2023-03-16,360.00,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841523,,,COM,NASW South Carolina Chapter PACE,,,,,,2537 Gervais Street,,Columbia,SC,29204,O2023,Not Applicable,2023-03-16,270.00,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841521,,,COM,NASW Utah Chapter PACE,,,,,,Univ. of Utah GSSW #229 395 South,,Salt Lake City,UT,84112,O2023,Not Applicable,2023-03-16,794.70,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B841519,,,COM,NASW Vermont Chapter PACE,,,,,,P.O. Box 1348,,Montpelier,VT,05601,O2023,Not Applicable,2023-03-16,194.40,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00060707,B843995,,,COM,NASW West Virginia Chapter PACE,,,,,,1608 Virginia Street East,,Charleston,WV,25311,O2023,Not Applicable,2023-03-28,335.25,,Transfer to State PAC,011,,,,,,,,,,, ,,,,,,,,
