form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00877134,SB29.8510,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-07-07,147.10,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8511,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-07-14,132.00,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8512,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-07-21,54.67,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8513,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-07-28,107.35,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8514,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-07-31,21.55,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8515,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-08-04,25.42,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8516,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-08-11,29.87,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8517,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-08-18,19.74,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8518,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-08-25,42.93,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00877134,SB29.8519,,,ORG,ActBlue Technical Services,,,,,,PO Box 441145,,West Somerville,MA,021440031,,,2024-08-31,13.86,,CC Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
