form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00002469,27386118,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-03,22.05,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27387554,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-04,1.46,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27387925,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-04,3.20,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27392906,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-06,0.45,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27395294,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-07,3.49,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27396309,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-10,1.17,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27396310,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-10,0.59,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27396311,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-10,1.75,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407299,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-10,4.65,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407300,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-11,0.59,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407301,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-12,1.17,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407302,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-13,29.30,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407305,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,0.01,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407306,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,0.13,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407315,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,29.30,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407318,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,2.04,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407319,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,0.59,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407320,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,0.59,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
SB21b,C00002469,27407321,,,ORG,Square Fees,,,,,,1455 Market Street,,San Francisco,CA,94103,,,2024-06-24,1.03,0.00,Payment processing fees,001,,,,,,,,,,,,,,,,,,,Payment processing fees
