form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00865667,B881823,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-04,3.17,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881824,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-08,14.80,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881825,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-17,8.56,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888309,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-18,11.00,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881826,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-20,6.34,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881827,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-26,9.83,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881829,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-31,0.59,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888298,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-02,0.64,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881830,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-04,2.72,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881831,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-05,15.30,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881832,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-07,3.20,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881833,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-08,4.65,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881834,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-16,6.10,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881835,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-16,7.55,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881836,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-20,6.34,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B881837,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-26,12.75,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888292,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-31,2.03,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888294,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-04,2.72,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888293,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-20,7.90,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888295,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-26,9.83,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00865667,B888296,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-30,0.59,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
