form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00828608,B99507D2045BC4E4B9CE,,,ORG,Apex Strategies,,,,,,PO Box 17302,,Arlington,VA,222167302,,,2024-11-26,37705.79,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B2AF324FC1589479D800,,,ORG,Aristotle,,,,,,PO Box 716045,,Philadelphia,PA,191716045,,,2024-12-16,2100.00,,Software,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B8C6D22B554604913B13,,,ORG,Ascent Media LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,802315943,,,2024-11-26,225.00,,PAC Web Design,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B5971AF5C3C1849B9A62,,,ORG,Ascent Media LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,802315943,,,2024-12-02,7500.00,,PAC Strategy Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B3DACD09D74CD4E118BC,,,ORG,Ascent Media LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,802315943,,,2024-12-28,7500.00,,PAC Strategy Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B9BC9192186C1425BABF,,,ORG,BankSouth,,,,,,6340 Lake Oconee Pkwy,,Greensboro,GA,30642,,,2024-12-02,30.00,,Bank Fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,BC22B1A56046A4122893,,,ORG,BankSouth,,,,,,6340 Lake Oconee Pkwy,,Greensboro,GA,30642,,,2024-12-31,30.00,,Bank Fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B16C05121943F4CA995D,,,ORG,CCR Strategies LLC,,,,,,3609 Cloudland Drive,,Atlanta,GA,30327,,,2024-11-26,6078.93,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B49A4C97E3083437EAE3,,,ORG,CCR Strategies LLC,,,,,,3609 Cloudland Drive,,Atlanta,GA,30327,,,2024-12-16,2500.00,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B8A09D40CC59548C2938,,,ORG,Drucker Lawhon LLP,,,,,,530 10th Street NE,,Washington,DC,20002,,,2024-12-02,5000.00,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,BFAB3BC51D6E9480AA8D,,,ORG,Drucker Lawhon LLP,,,,,,530 10th Street NE,,Washington,DC,20002,,,2024-12-28,5000.00,,PAC Fundraising Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B3F8E1CA4457C42FF9F4,,,ORG,Professional Data Services,,,,,,824 S. Milledge Ave.,Ste. 101,Athens,GA,30605,,,2024-11-27,2527.26,,PAC Compliance Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B1B3EA345E66944E299D,,,ORG,Professional Data Services,,,,,,824 S. Milledge Ave.,Ste. 101,Athens,GA,30605,,,2024-12-16,2504.83,,PAC Compliance Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B6DF72B9A921D44BEBF3,,,ORG,Repubclick,,,,,,PO Box 570532,,Atlanta,GA,30357,,,2024-12-02,3000.00,,PAC Digital Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,BD308F073A5D3428F95A,,,ORG,Repubclick,,,,,,PO Box 570532,,Atlanta,GA,30357,,,2024-12-28,3000.00,,PAC Digital Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00828608,B453D90FA88A248E6937,,,ORG,The Robbins Firm,,,,,,500 14th St NW,,Atlanta,GA,30318,,,2024-11-26,1260.00,,PAC Legal Fees,,,,,,,,,,,,,,,,,,,,,
