form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00383976,17369936,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-05-09,7.41,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17369937,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-05-09,19.99,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17369938,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-05-09,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17406163,,,ORG,Creative Print Group,,,,,,1560 Caton Center Drive,,Baltimore,MD,20005,,,2023-05-03,3943.00,0.00,PAC Mailing,001,,,,,,,,,,,,,,,,,,,PAC Mailing
SB21b,C00383976,17406171,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406172,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406173,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406174,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-07,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406175,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-14,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406176,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406180,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-04-28,2.90,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406181,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406182,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406185,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406186,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-07,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17406192,,,ORG,Creative Print Group,,,,,,1560 Caton Center Drive,,Baltimore,MD,20005,,,2023-04-11,1228.37,0.00,PAC Mailing,001,,,,,,,,,,,,,,,,,,,PAC Mailing
SB21b,C00383976,17406198,,,ORG,"Quorum Analytics, Inc.",,,,,,1 Thomas Circle NW,6th Floor,Washington,DC,20005,,,2023-05-03,10000.00,0.00,Office Supplies,001,,,,,,,,,,,,,,,,,,,Office Supplies
SB21b,C00383976,17411006,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-05-01,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17411008,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-05-07,19.99,0.00,Postage,001,,,,,,,,,,,,,,,,,,,Postage
SB21b,C00383976,17411463,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17411464,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-04,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17411465,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-05-28,2.90,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460233,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-30,2.90,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460236,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-22,149.50,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460238,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460240,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-14,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460242,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-07,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460244,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460246,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17460248,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-06-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17464481,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-06-01,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17464484,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-06-07,19.99,0.00,Postage,001,,,,,,,,,,,,,,,,,,,Postage
