form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00494617,SB21B.I37099,,,ORG,ANEDOT,,,,,,P.O. BOX 84314,,BATON ROUGE,LA,70884,,,2023-04-11,200.30,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37107,,,ORG,TARGETED VICTORY LLC,,,,,,"2311 WILSON BLVD, STE. 200",STE. 400,ARLINGTON,VA,222010187,,,2023-05-26,211028.51,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37100,,,ORG,ANEDOT,,,,,,P.O. BOX 84314,,BATON ROUGE,LA,70884,,,2023-06-16,200.30,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37103,,,ORG,HOLTZMAN VOGEL PLLC,,,,,,15405 JOHN MARSHALL HWY,SUITE 100,HAYMARKET,VA,201692835,,,2023-06-30,1770.00,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37104,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2023-06-30,3333.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37105,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2023-06-30,3683.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37106,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2023-06-30,3597.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37108,,,ORG,TARGETED VICTORY LLC,,,,,,"2311 WILSON BLVD, STE. 200",STE. 400,ARLINGTON,VA,222010187,,,2023-06-30,138038.24,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37109,,,ORG,TARGETED VICTORY LLC,,,,,,"2311 WILSON BLVD, STE. 200",STE. 400,ARLINGTON,VA,222010187,,,2023-06-30,153060.88,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37110,,,ORG,TARGETED VICTORY LLC,,,,,,"2311 WILSON BLVD, STE. 200",STE. 400,ARLINGTON,VA,222010187,,,2023-06-30,3705.85,,LIST PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I37111,,,ORG,WINRED,,,,,,P.O. BOX 9891,,ARLINGTON,VA,22219,,,2023-06-30,20402.66,,EARMARK FEES,,C00694323,,,,,,,,,,,  ,,,,,,,
