form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00584805,500886340,,,ORG,Demand Elections LLC,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,,,2023-08-10,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500886350,,,ORG,NGP VAN Inc.,,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,,,2023-07-24,269.12,0.00,Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500892570,,,ORG,Capital One Bank,,,,,,336 Pennsylvania Ave SE,,Washington,DC,200031147,,,2023-10-17,791.54,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500892575,500892570,SB21B,ORG,GOPUFF,,,,,,537 N 3Rd St,,Philadelphia,PA,191232936,,,2023-10-17,38.05,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00584805,500892576,500892570,SB21B,ORG,GOPUFF,,,,,,537 N 3Rd St,,Philadelphia,PA,191232936,,,2023-10-17,92.94,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00584805,500892577,500892570,SB21B,ORG,OfficeMax,,,,,,263 Shuman Blvd,,Naperville,IL,605631255,,,2023-10-17,86.39,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00584805,500892578,500892570,SB21B,ORG,Staples,,,,,,93 E Street Rd,,Feasterville Trevose,PA,190536047,,,2023-10-17,450.00,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00584805,500892571,,,ORG,Blue Wave Political Partners,,,,,,514 Daniels St,Ste 286,Raleigh,NC,276051317,,,2023-10-20,500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500886342,,,ORG,Demand Elections LLC,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,,,2023-09-08,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500892572,,,ORG,Demand Elections LLC,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,,,2023-10-20,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500903433,,,ORG,Demand Elections LLC,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,,,2023-12-06,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500886343,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-07-16,197.50,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00584805,500897314,,,ORG,Capital One Bank,,,,,,336 Pennsylvania Ave SE,,Washington,DC,200031147,,,2023-11-17,549.92,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
