form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00828830,15844349,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-07-10,16.95,0.00,TSYS/Transfirst Merchant Fees,001,,,,,,,,,,,,,,,,,,,TSYS/Transfirst Merchant Fees
SB21b,C00828830,15844350,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-07-14,15.00,0.00,July 2023 merchant monthly fees,001,,,,,,,,,,,,,,,,,,,July 2023 merchant monthly fees
SB21b,C00828830,15859960,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-08-10,55.25,0.00,TSYS/Transfirst Merchant Fees,001,,,,,,,,,,,,,,,,,,,TSYS/Transfirst Merchant Fees
SB21b,C00828830,15859961,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-08-14,15.00,0.00,August 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,August 2023 authnet gateway fees
SB21b,C00828830,15878206,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-09-11,26.45,0.00,TSYS/Transfirst Merchant Fees,001,,,,,,,,,,,,,,,,,,,TSYS/Transfirst Merchant Fees
SB21b,C00828830,15878207,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-09-14,15.00,0.00,September 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,September 2023 bankcard fees
SB21b,C00828830,15937210,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-10-10,26.45,0.00,TSYS/Transfirst Merchant Fees,001,,,,,,,,,,,,,,,,,,,TSYS/Transfirst Merchant Fees
SB21b,C00828830,15937211,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-10-16,15.00,0.00,October 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,October 2023 authnet gateway fees
SB21b,C00828830,15996749,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-11-10,55.25,0.00,TSYS/Transfirst Merchant Fees,001,,,,,,,,,,,,,,,,,,,TSYS/Transfirst Merchant Fees
SB21b,C00828830,15996750,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-11-20,20.00,0.00,November 2023 merchant fees,001,,,,,,,,,,,,,,,,,,,November 2023 merchant fees
SB21b,C00828830,16026552,,,ORG,Total System Services LLC,,,,,,1 TSYS Way,,Columbus,GA,31901,,,2023-12-11,26.45,0.00,CoCard- December 2023 Processing Fees,001,,,,,,,,,,,,,,,,,,,CoCard- December 2023 Processing Fees
SB21b,C00828830,16026553,,,ORG,Alliant Merchant Solutions,,,,,,1602 Village Market Blvd SE,#365,Leesburg,VA,20175,,,2023-12-14,20.00,0.00,Monthly Fees,001,,,,,,,,,,,,,,,,,,,Monthly Fees
