form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00773788,SB21B-835309,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-01-04,214.06,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-835311,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-02-08,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-835313,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-02-15,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-835315,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-02-22,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-844767,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-03-01,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-844783,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-03-08,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-844797,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-03-15,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-844819,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-03-22,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-844833,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-03-29,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773788,SB21B-859579,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2023-04-05,364.86,6209.28,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
