form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00827519,SB21B.965847,,,ORG,DJG CONSULTING,,,,,,515 ROBERT DANIEL DRIVE,,CHARLESTON,SC,29492,,,2023-10-10,2000.00,,COMPLIANCE CONSULTING
SB21B,C00827519,SB21B.969803,,,ORG,DJG CONSULTING,,,,,,515 ROBERT DANIEL DRIVE,,CHARLESTON,SC,29492,,,2023-11-06,2000.00,,COMPLIANCE CONSULTING
SB21B,C00827519,SB21B.953313,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-08-10,16.50,,DATA PROCESSING SERVICES
SB21B,C00827519,SB21B.960358,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-10-03,2.55,,DATA PROCESSING SERVICES
SB21B,C00827519,SB21B.967734,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-10-20,35000.00,,FUNDRAISING & COMPLIANCE SOFTWARE & SERVICES
SB21B,C00827519,SB21B.969104,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-11-02,5265.95,,FUNDRAISING & COMPLIANCE SOFTWARE & SERVICES
SB21B,C00827519,SB21B.972722,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-12-07,51.15,,DATA PROCESSING SERVICES
SB21B,C00827519,SB21B.974294,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-12-15,2500.00,,FUNDRAISING & COMPLIANCE SOFTWARE & SERVICES
SB21B,C00827519,SB21B.959774,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-25,54.40,,MERCHANT FEES
SB21B,C00827519,SB21B.967338,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-13,78.80,,MERCHANT FEES
SB21B,C00827519,SB21B.968807,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-26,8.13,,MERCHANT FEES
SB21B,C00827519,SB21B.968809,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-27,153.00,,MERCHANT FEES
SB21B,C00827519,SB21B.970836,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-03,30.76,,MERCHANT FEES
SB21B,C00827519,SB21B.973380,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-29,3.14,,MERCHANT FEES
SB21B,C00827519,SB21B.973385,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-12-05,1.77,,MERCHANT FEES
SB21B,C00827519,SB21B.976759,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-12-29,4.61,,MERCHANT FEES
