form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00409623,SB21B.10321,,,ORG,Act Blue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2024-09-08,406.85,,Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10441,,,ORG,Act Blue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2024-09-15,335.75,,Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10440,,,ORG,Act Blue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2024-09-22,39.50,,Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10432,,,ORG,Act Blue Technical Services,,,,,,366 Summer Street,,Somerville,MA,02144,,,2024-09-29,19.75,,Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10443,,,ORG,"Advanced Network Strategies, LLC",,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,,,2024-09-06,2340.00,,PAC Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10322,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,06106,,,2024-09-09,223.61,,Credit card payment - see below,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10322.0,SB21B.10322,SB21B,ORG,Doro Catering,,,,,,993 Farmington Avenue,,West Hartford,CT,06107,,,2024-07-25,658.03,,Catering,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10322.1,SB21B.10322,SB21B,ORG,Crystal Ridge Winery,,,,,,257 Belltown Road,,South Glastonbury,CT,06073,,,2024-08-02,58642.00,,Food and beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10322.2,SB21B.10322,SB21B,ORG,Crystal Ridge Winery,,,,,,257 Belltown Road,,South Glastonbury,CT,06073,,,2024-08-02,1116.68,,Facility fee,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10322.3,SB21B.10322,SB21B,ORG,Crystal Ridge Winery,,,,,,257 Belltown Road,,South Glastonbury,CT,06073,,,2024-08-02,-58642.00,,Reverse incorrect entry,,,,,,,,,,,,,,,,,,,X,
