form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00358440,SB23.34104,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,200 E ST JULIAN ST SUITE 603,,SAVANNAH,GA,31401,P2024,,2023-09-29,5000.00,,,,C00543967,,,,,,,,H,GA,01,,,,,,,,
SB23,C00358440,SB23.34108,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,3121 VENTURE PL,STE 1,JACKSONVILLE,FL,32257,P2024,,2023-09-29,5000.00,,,,C00615294,,,,,,,,H,FL,05,,,,,,,,
SB23,C00358440,SB23.34106,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO BOX 71067,,NEWNAN,GA,30271,P2024,,2023-09-29,1000.00,,,,C00607838,,,,,,,,H,GA,03,,,,,,,,
SB23,C00358440,SB23.34112,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2023-07-14,1000.00,,,,C00766428,,,,,,,,H,LA,05,,,,,,,,
SB23,C00358440,SB23.34116,,,CCM,KAY GRANGER CAMPAIGN FUND,,,,,,"715 JONES STREET, SUITE 101",,FORT WORTH,TX,76102,P2024,,2023-07-14,5000.00,,,,C00310532,,,,,,,,H,TX,12,,,,,,,,
SB23,C00358440,SB23.34097,,,CCM,KELLY FOR CONGRESS,,,,,,POST OFFICE BOX 7092,,TUPELO,MS,38802,P2024,,2023-08-14,2500.00,,,,C00573980,,,,,,,,H,MS,01,,,,,,,,
SB23,C00358440,SB23.34105,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,"95 Merrick Way, Suite 250",.,Coral Gables,FL,33134,P2024,,2023-09-29,5000.00,,,,C00376087,,,,,,,,H,FL,25,,,,,,,,
SB23,C00358440,SB23.34119,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,Anniston,AL,36201,G2024,,2023-07-10,2500.00,,,,C00367862,,,,,,,,H,AL,03,,,,,,,,
SB23,C00358440,SB23.34114,,,CCM,NATHANIEL MORAN FOR CONGRESS,,,,,,314 S. BROADWAY,,TYLER,TX,75702,P2024,,2023-07-14,2500.00,,,,C00796086,,,,,,,,H,TX,01,,,,,,,,
SB23,C00358440,SB23.34117,,,PAC,REACHING FOR A BRIGHTER AMERICA PAC,,,,,,1678 MONTGOMERY HWY SUITE 104-184,,BIRMINGHAM,AL,35216,,,2023-07-14,5000.00,,,,C00487942,,,,,,,,,,,,,,,,,,
SB23,C00358440,SB23.34102,,,CCM,Terri Sewell for Congress,,,,,,P. O. Box 1964,,Birmingham,AL,35201,G2024,,2023-09-29,5000.00,,,,,,,,,,,,H,AL,07,,,,,,,,
SB23,C00358440,SB23.34118,,,CCM,"TUBERVILLE FOR SENATE, INC.",,,,,,PO BOX 590012,,BIRMINGHAM,AL,35259,P2026,,2023-07-14,1500.00,,,,C00701672,,,,,,,,S,AL,00,,,,,,,,
SB23,C00358440,SB23.34111,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 233,,TUPELO,MS,38802,G2024,,2023-08-15,5000.00,,,,C00443218,,,,,,,,S,MS,00,,,,,,,,
