form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00796045,SB.3,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2024-02-01,99.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.17,,,ORG,BROOKFIELD RELIABLE LLC,,,,,,800 W 47TH ST STE 200,,KANSAS CITY,MO,64112,,,2024-02-05,318.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.15,,,ORG,PATRIOT STRATEGIES LLC,,,,,,9412 LIGHTWOOD COVE,,AUSTIN,TX,78748,,,2024-02-05,13229.42,,RESEARCH CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.19,,,ORG,AMERICAN EXPRESS,,,,,,200 VESSEY STREET,,NEW YORK,NY,10285,,,2024-02-06,446.06,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.30,SB.19,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTONPARK,,NEWARK,NJ,03122,,,2024-02-06,14.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.31,SB.19,SB21B,ORG,DALLAS MORNING NEWS,,,,,,1954 COMMERCE,,DALLAS,TX,75201,,,2024-02-06,21.62,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.26,SB.19,SB21B,ORG,FREE CONFERENCE CALL,,,,,,4300 EAST PACIFIC COAST HWY,,LONG BEACH,CA,90804,,,2024-02-06,3.95,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.29,SB.19,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2024-02-06,59.08,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.28,SB.19,SB21B,ORG,HOUSTON CHRONICLE,,,,,,4747 SOUTH WEST FWY,,HOUSTON,TX,77027,,,2024-02-06,19.96,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.27,SB.19,SB21B,ORG,LYFT,,,,,,185 BERRY STREETSTE 500,,SAN FRANCISCO,CA,94107,,,2024-02-06,24.95,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
