form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00856120,SB21B.1038029,,,IND,,ANDERTON,JACOB,,,,UNIT 1 7425 E GAINEY RANCH RD,,SCOTTSDALE,AZ,85258,,,2024-12-10,2500.00,,PHOTOGRAPHY SERVICES
SB21B,C00856120,SB21B.1038024,,,IND,,ANDERTON,LINDSAY,,,,8474 E. CHAPPARAL RD,,SCOTTSDALE,AZ,85250,,,2024-12-10,30033.51,,FUNDRAISING CONSULTING
SB21B,C00856120,SB21B.1037861,,,IND,,ANDERTON,LINDSAY,,,,8474 E. CHAPPARAL RD,,SCOTTSDALE,AZ,85250,,,2024-12-10,2499.32,,EXPENSE REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00856120,SB21B.1038024.1,SB21B.1038024,SB21B,ORG,AMAZON,,,,,,410 TERRY AVE N,,SEATTLE,WA,98109,,,2024-09-23,162.03,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.2,SB21B.1038024,SB21B,ORG,AMAZON,,,,,,410 TERRY AVE N,,SEATTLE,WA,98109,,,2024-11-02,108.00,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.3,SB21B.1038024,SB21B,ORG,CIRCLE K,,,,,,1130 WEST WARNER ROAD,SUITE B,TEMPE,AZ,85284,,,2024-08-12,62.47,,TRAVEL: FUEL,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.4,SB21B.1038024,SB21B,ORG,CIRCLE K,,,,,,1130 WEST WARNER ROAD,SUITE B,TEMPE,AZ,85284,,,2024-10-05,80.57,,TRAVEL: FUEL,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.5,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-09-27,363.52,,EVENT EXPENSE: FOOD/BEVERAGES,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.6,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-09-28,138.62,,EVENT EXPENSE: FOOD/BEVERAGES,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.7,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-09-28,328.23,,EVENT EXPENSE: SUPPLIES,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.8,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-10-05,102.77,,EVENT EXPENSE: FOOD/BEVERAGES,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.9,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-10-08,208.37,,EVENT EXPENSE: SUPPLIES,,,,,,,,,,,,,,,,,,,X
SB21B,C00856120,SB21B.1038024.10,SB21B.1038024,SB21B,ORG,COSTCO,,,,,,999 LAKE DRIVE,,ISSAQUAH,WA,98027,,,2024-10-31,105.63,,EVENT EXPENSE: FOOD/BEVERAGES,,,,,,,,,,,,,,,,,,,X
