form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00540187,SB21B.I24511,,,ORG,AMERICAN EXPRESS,,,,,,43422 W OAKS #264,,NOVI,MI,48377,,,2024-12-13,1441.47,,CREDIT CARD PAYMENT- SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24520,SB21B.I24511,SB21B,ORG,AMERICAN AIRLINES,,,,,,P.O. BOX 619616,,DALLAS,TX,75261,,,2024-12-13,1.57,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24521,SB21B.I24511,SB21B,ORG,AMTRAK,,,,,,60 MASSACHUSETTS AVENUE NE,,WASHINGTON,DC,200024285,,,2024-12-13,63.75,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24523,SB21B.I24511,SB21B,ORG,CAPITOL HILL CLUB,,,,,,300 1ST STREET SE,,WASHINGTON,DC,200031801,,,2024-12-13,61.80,,MEETING EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24516,SB21B.I24511,SB21B,ORG,UBER,,,,,,182 HOWARD STREET,,SAN FRANCISCO,CA,941051611,,,2024-12-13,340.94,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24515,,,ORG,BERKE FARAH LLP,,,,,,701 8TH ST. NW,STE. 620,WASHINGTON,DC,20001,,,2024-12-11,3510.00,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24509,,,ORG,CMDI,,,,,,"1593 SPRING HILL RD., STE. 400",,TYSONS CORNER,VA,22182,,,2024-11-26,250.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24510,,,ORG,CMDI,,,,,,"1593 SPRING HILL RD., STE. 400",,TYSONS CORNER,VA,22182,,,2024-12-26,250.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24513,,,ORG,HUCKABY DAVIS LISKER,,,,,,228 S WASHINGTON STREET STE 115,,ALEXANDRIA,VA,22314,,,2024-11-26,4275.83,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24514,,,ORG,OORBEEK MEMMOTT GROUP,,,,,,3905 N. DUMBARTON ST.,,ARLINGTON,VA,22207,,,2024-12-11,7000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
