form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00004036,500020587,,,ORG,All Together Colorado,,,,,,10403 W Colfax Ave,,Lakewood,CO,802153811,,,2024-10-28,100000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020326,,,ORG,California Workers' Justice Coalition,,,,,,555 Capitol Mall,Ste 400,Sacramento,CA,958144503,,,2024-10-24,656147.59,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020583,,,ORG,Colorado Labor Action,,,,,,191 University Blvd,Ste 118,Denver,CO,802064613,,,2024-10-28,150000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020582,,,ORG,Colorado Way Forward,,,,,,PO Box 100912,,Denver,CO,802500912,,,2024-10-28,100000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020605,,,ORG,Democratic Party of Wisconsin Segregated Fund,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,,,2024-10-31,12000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020412,,,PTY,DEMOCRATIC PARTY OF WISCONSIN,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,,,2024-10-29,12000.00,0.00,Non-Federal Contribution,,C00019331,DEMOCRATIC PARTY OF WISCONSIN,,,,,,,,,,,,,,,,,
SB29,C00004036,500020104,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-10-18,125712.44,0.00,T-Shirts & Buttons Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020327,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-10-24,1054.11,0.00,T-Shirts Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020381,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-10-28,2213.28,0.00,Buttons Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020432,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-10-30,1456.97,0.00,T-Shirts Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020519,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-11-18,11086.00,0.00,T-Shirts Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020525,,,ORG,Image Pointe,,,,,,1224 Laporte Rd,,Waterloo,IA,507022708,,,2024-11-19,45643.31,0.00,T-Shirts Supporting Harris for Pres./Member To Member Comm. Per AO 2000-03,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020586,,,ORG,Mi Familia Vota,,,,,,1140 E Washington St,Ste 206,Phoenix,AZ,850341070,,,2024-10-28,150000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500020619,,,ORG,Mi Familia Vota,,,,,,1140 E Washington St,Ste 206,Phoenix,AZ,850341070,,,2024-11-04,65000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
