form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00837518,SB22.4159,,,PTY,"INDIANA REPUBLICAN STATE COMMITTEE, INC.",,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00006486,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4161,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2023-09-27,31820.62,,Distribution of Net JFC Proceeds,,C00003111,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4151,,,PTY,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2023-09-27,67747.13,,Distribution of Net JFC Proceeds,,C00008086,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4156,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,89106,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00082925,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4166,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-09-27,128710.51,,Distribution of Net JFC Proceeds,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4167,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-09-27,223836.51,,LEGAL FUND-Distribution of Net JFC Proceeds,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4168,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-09-27,216528.85,,BUILDING FUND-Distribution of Net JFC Proceeds,,C00027466,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4152,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,211 S FIFTH STREET,,COLUMBUS,OH,43215,,,2023-09-27,72263.60,,Distribution of Net JFC Proceeds,,C00162339,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4164,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00020818,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4157,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00044842,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4155,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00008227,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4165,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E. JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2023-09-27,34078.86,,,,C00099259,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4160,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00001313,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4163,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2023-09-28,34078.86,,Distribution of Net JFC Proceeds,,C00143743,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4162,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00001305,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4158,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,148 E. JOHNSON ST.,,MADISON,WI,53703,,,2023-09-27,34078.86,,Distribution of Net JFC Proceeds,,C00074450,,,,,,,,,,,,,,,,,,
SB22,C00837518,SB22.4154,,,PTY,"WEST VIRGINIA REPUBLICAN PARTY, INC.",,,,,,"700 WASHINGTON STREET, EAST",SUITE 201,CHARLESTON,WV,25301,,,2023-09-27,72263.60,,Distribution of Net JFC Proceeds,,C00417063,,,,,,,,,,,,,,,,,,
