form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00578468,6488327,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-07-03,101.64,0.00,July 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,July 2023 bankcard fees
SB21b,C00578468,6488328,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-07-05,26.50,0.00,July 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,July 2023 authnet gateway fees
SB21b,C00578468,6502068,,,ORG,Cornerstone Government Affairs Inc.,,,,,,"800 Maine Ave., SW",7th Floor,Washington,DC,20024,,,2023-09-07,7280.00,0.00,PAC management fee and marketing expenses,003,,,,,,,,,,,,,,,,,,,PAC management fee and marketing expenses
SB21b,C00578468,6502069,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-08-02,15.08,0.00,August 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,August 2023 bankcard fees
SB21b,C00578468,6502070,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-08-02,25.20,0.00,August 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,August 2023 authnet gateway fees
SB21b,C00578468,6533300,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-09-05,7.50,0.00,September 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,September 2023 bankcard fees
SB21b,C00578468,6533301,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-09-05,25.00,0.00,September 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,September 2023 authnet gateway fees
SB21b,C00578468,6587447,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-10-02,7.50,0.00,October 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,October 2023 bankcard fees
SB21b,C00578468,6587448,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-10-03,25.00,0.00,October 2023 authnet gateway fees,001,,,,,,,,,,,,,,,,,,,October 2023 authnet gateway fees
SB21b,C00578468,6611654,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-11-02,7.50,0.00,November 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,November 2023 bankcard fees
SB21b,C00578468,6611655,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-11-02,25.00,0.00,,001,,,,,,,,,,,,,,,,,,,
SB21b,C00578468,6643180,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-12-04,7.50,0.00,December 2023 bankcard fees,001,,,,,,,,,,,,,,,,,,,December 2023 bankcard fees
SB21b,C00578468,6643181,,,ORG,Alliant Merchant Solutions,,,,,,552 Fort Evans Road,Suite 202,Leesburg,VA,20176,,,2023-12-04,25.00,0.00,,001,,,,,,,,,,,,,,,,,,,
