form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00819227,SB21B.960139,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-08-30,2.50,,BANK FEES
SB21B,C00819227,SB21B.960140,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-08-30,2.50,,BANK FEES
SB21B,C00819227,SB21B.971393,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-11-16,2.50,,BANK FEES
SB21B,C00819227,SB21B.950646,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-07-06,500.00,,COMPLIANCE CONSULTING
SB21B,C00819227,SB21B.952148,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-07-24,5.85,,DATA PROCESSING SERVICES
SB21B,C00819227,SB21B.954062,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-08-07,504.50,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819227,SB21B.960375,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-09-07,505.70,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819227,SB21B.965709,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-10-11,500.00,,COMPLIANCE CONSULTING
SB21B,C00819227,SB21B.969183,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-11-03,504.95,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819227,SB21B.972758,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-12-04,1.65,,DATA PROCESSING SERVICES
SB21B,C00819227,SB21B.973058,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-12-05,500.00,,COMPLIANCE CONSULTING
SB21B,C00819227,SB21B.950998,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-07,0.20,,MERCHANT FEES
SB21B,C00819227,SB21B.951414,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-10,0.04,,MERCHANT FEES
SB21B,C00819227,SB21B.951761,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-13,0.12,,MERCHANT FEES
SB21B,C00819227,SB21B.953090,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-26,0.04,,MERCHANT FEES
SB21B,C00819227,SB21B.953478,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-31,0.24,,MERCHANT FEES
SB21B,C00819227,SB21B.955104,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-10,0.16,,MERCHANT FEES
SB21B,C00819227,SB21B.956191,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-18,18.63,,MERCHANT FEES
SB21B,C00819227,SB21B.960067,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-31,0.39,,MERCHANT FEES
