form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00809467,SB21B-971053,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-01,247.75,1955.33,LEADS/PHONE LISTS (CLEARING FROM PREVIOUS PERIOD),003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970683,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-03,498.90,1955.33,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970685,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-10,229.64,1955.33,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970687,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-17,655.22,1955.33,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970689,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-24,323.82,1955.33,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970691,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-31,206.78,206.78,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,X,Invoice unpaid by close of books
SB21B,C00809467,SB21B-971055,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-01,235.36,1879.49,PHONEBANK PAYROLL SERVICES (CLEARING FROM PREVIOUS PERIOD),003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970693,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-03,473.96,1879.49,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970695,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-10,240.08,1879.49,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970697,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-17,622.46,1879.49,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970699,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-24,307.63,1879.49,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970701,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-01-31,196.43,196.43,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,X,Invoice unpaid by close of books
SB21B,C00809467,SB21B-972839,,,ORG,RALLYPAY,,,,,,995 MARKET STREET,FLOOR 2,SAN FRANCISO,CA,94103,,,2024-01-31,58.00,411.72,"COMBINED ""OFF THE TOP"" CREDIT CARD CHARGEBACKS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-972841,,,ORG,RALLYPAY,,,,,,995 MARKET STREET,FLOOR 2,SAN FRANCISO,CA,94103,,,2024-01-31,353.72,411.72,"COMBINED ""OFF THE TOP"" CC TRANSACTION FEES JAN",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-971057,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-01,173.43,1374.99,CAGING AND DATABASE SERVICES (CLEARING FROM PREVIOUS PERIOD),003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970703,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-03,349.22,1374.99,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970705,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-10,167.00,1374.99,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970707,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-17,458.67,1374.99,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970709,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-24,226.67,1374.99,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970711,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-01-31,144.75,144.75,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,X,Invoice unpaid by close of books
SB21B,C00809467,SB21B-971059,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,,,2024-01-01,458.34,3599.61,PHONEBANK IT/TECH SUPPORT (CLEARING FROM PREVIOUS PERIOD),003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970713,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,,,2024-01-03,922.96,3599.61,PHONEBANK IT/TECH SUPPORT,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970715,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,,,2024-01-10,407.08,3599.61,PHONEBANK IT/TECH SUPPORT,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00809467,SB21B-970717,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,,,2024-01-17,1212.17,3599.61,PHONEBANK IT/TECH SUPPORT,003,,,,,,,,,,,,,,,,,00000,,
