form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00623512,SB21B.I21043,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-01-18,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21080,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-02-15,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21156,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-03-15,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21238,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-04-14,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21310,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-05-16,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21413,,,ORG,"CAMPAIGN MAIL & DATA, INC. DBA CMDI",,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22182,,,2023-06-15,250.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21059,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-01-25,521.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21119,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-02-21,603.80,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21161,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-03-26,521.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21323,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-05-26,521.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21324,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-05-26,521.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21438,,,ORG,"PROFESSIONAL DATA SERVICES, INC",,,,,,824 SOUTH MILLEDGE AVENUE,STE 101,ATHENS,GA,30605,,,2023-06-28,521.00,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21160,,,ORG,"RAISE THE MONEY, INC.",,,,,,P.O. BOX 26466,,LITTLE ROCK,AR,72221,,,2023-03-23,245.75,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21169,,,ORG,"RAISE THE MONEY, INC.",,,,,,P.O. BOX 26466,,LITTLE ROCK,AR,72221,,,2023-03-30,294.50,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21190,,,ORG,"RAISE THE MONEY, INC.",,,,,,P.O. BOX 26466,,LITTLE ROCK,AR,72221,,,2023-03-31,245.25,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21397,,,ORG,"RAISE THE MONEY, INC.",,,,,,P.O. BOX 26466,,LITTLE ROCK,AR,72221,,,2023-06-12,233.75,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21120,,,ORG,SIMMONS BANK,,,,,,501 MAIN STREET,,PINE BLUFF,AR,71601,,,2023-02-10,1322.30,,SEE MEMO ITEMS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00623512,SB21B.I21121,SB21B.I21120,SB21B,ORG,DELTA AIRLINES,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2023-02-10,1322.30,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00623512,SB21B.I21146,,,ORG,SIMMONS BANK,,,,,,501 MAIN STREET,,PINE BLUFF,AR,71601,,,2023-03-10,485.38,,SEE MEMO ITEMS,,,,,,,,,,,,,  ,,,,,,,
