form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00483883,21b-17-00471-00918,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-07-02,495.85,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00472-00921,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-07-09,1773.35,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00511-0000,,,ORG,Bank of Labor,,,,,,PO Box 495937,,Cincinnati,OH,45249,,,2023-07-11,22977.62,,Credit Card Payment - See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00511-01023,21b-17-00511-0000,SB21b,ORG,Tatango,,,,,,2211 Elliott Ave #200,,Seattle,WA,98121,,,2023-07-11,22977.62,,Texting Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00483883,21b-17-00514-01026,,,ORG,Perkins Coie,,,,,,1201 Third Avenue Ste 4800,,Seattle,WA,98101,,,2023-07-13,2500.00,,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00515-01027,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW Building C,,Washington,DC,20009,,,2023-07-13,10000.00,,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00480-00931,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-07-16,1440.80,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00517-01029,,,ORG,Alliance for Retired Americans,,,,,,"815 16th Street, NW 4th Fl. N.",,Washington,DC,20006,,,2023-07-19,50000.00,,Donation,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00512-01024,,,ORG,Truist,,,,,,214 N Tryon Street,,Charlotte,NC,28202,,,2023-07-21,54.40,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00483883,21b-17-00481-00934,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,,,2023-07-23,1087.03,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
