form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00489815,B888426,,,PAC,Putting Alaskans First Committee,,,,,,3333 Denali St. Ste 125,,Anchorage,AK,99503,O2024,Not Applicable,2024-09-26,100000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886175,,,ORG,Progress Now Arizona,,,,,,345 E Palm Lane,,Phoenix,AZ,85004,O2024,Not Applicable,2024-07-17,55000.00,,Non-Profit Organization,012,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886196,,,ORG,Dolores Huerta Action Fund,,,,,,PO Box 2244,,Bakersfield,CA,93303,O2024,Not Applicable,2024-09-10,75000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886194,,,ORG,Democratic Lieutenant Governors Association,,,,,,1090 Vermont Ave. NW Suite 750,,Washington,DC,20005,O2024,Not Applicable,2024-09-06,100000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B888427,,,ORG,DAGA People's Lawyer Project,,,,,,1401 H Street NW Ste 750,,Washington,DC,20005,O2024,Not Applicable,2024-09-27,300000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B888431,,,COM,Idaho Students First,,,,,,PO Box 2083,,Boise,ID,83701,O2024,Not Applicable,2024-09-30,20000.00,,Non-Federal IE Committee,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B888497,,,ORG,Michigan Civic Action Fund,,,,,,28342 DARTMOUTH ST,,Madison Heights,MI,48071,O2024,Not Applicable,2024-09-22,400000.00,,Non-Profit Organization,012,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886212,,,PAC,Taxpayers in Support of Public Education,,,,,,4224 S. Hocker Dr. Suite 180,,Independence,MO,64055,O2024,Not Applicable,2024-08-09,85000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886169,,,COM,Montana Federation of Public Employees,,,,,,1232 E. Sixth Ave.,,Helena,MT,59601,O2024,Not Applicable,2024-08-01,215000.00,,Non-Fed Political Org-State,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886190,,,ORG,North Carolina Families First,,,,,,PO Box 255,,Raleigh,NC,27602,O2024,Not Applicable,2024-08-29,1000000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B888424,,,ORG,Nevada Alliance,,,,,,3556 E. Russell Road,,Las Vegas,NV,89120,O2024,Not Applicable,2024-09-25,300000.00,,Non-Profit Organization,012,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886211,,,ORG,Ohioans United for Public Education,,,,,,35 E. Bay St. #502,,Columbus,OH,43215,O2024,Not Applicable,2024-09-20,40000.00,,Non-Profit Organization,012,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886170,,,COM,PA Fund for Change,,,,,,2034 S. Colorado St.,,Philadelphia,PA,19145,O2024,Not Applicable,2024-08-06,625000.00,,Non-Federal IE Committee,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886167,,,ORG,Emily's List Non-Federal,,,,,,,,,MO,,O2024,Not Applicable,2024-07-29,50000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886192,,,ORG,Democratic Governors Association,,,,,,1225 Eye Street NW Ste 1100,,Washington,DC,20005,O2024,Not Applicable,2024-09-06,1000000.00,,Association,011,,,,,,,,,,, ,,,,,,,,
SB29,C00489815,B886204,,,ORG,Emily's List Non-Federal,,,,,,1800 M St. NW,,Washington,DC,20036,O2024,Not Applicable,2024-09-20,25000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
