form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00819102,SB21B.954983,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-08-08,49.55,,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00819102,SB21B.971888,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2023-11-22,31.21,,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00819102,SB21B.950643,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-07-06,250.00,,COMPLIANCE CONSULTING
SB21B,C00819102,SB21B.952144,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-07-24,6.15,,DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.954055,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-08-07,254.50,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.960378,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-09-07,254.95,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.964220,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-10-11,253.45,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.969164,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-11-03,252.75,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.972762,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2023-12-05,254.95,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES
SB21B,C00819102,SB21B.954697,,,ORG,SUMMIT FINANCE NORTHWEST,,,,,,PO BOX 23696,,TIGARD,OR,97281,,,2023-08-08,300.00,,ADMINISTRATIVE CONSULTING
SB21B,C00819102,SB21B.950969,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-06,0.24,,MERCHANT FEES
SB21B,C00819102,SB21B.950981,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-07,0.12,,MERCHANT FEES
SB21B,C00819102,SB21B.953214,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-27,0.20,,MERCHANT FEES
SB21B,C00819102,SB21B.953328,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-28,1.18,,MERCHANT FEES
SB21B,C00819102,SB21B.953472,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-31,0.39,,MERCHANT FEES
SB21B,C00819102,SB21B.965349,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-26,0.04,,MERCHANT FEES
SB21B,C00819102,SB21B.965350,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-27,0.04,,MERCHANT FEES
SB21B,C00819102,SB21B.972943,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-12-05,0.20,,MERCHANT FEES
SB21B,C00819102,SB21B.973454,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-12-07,0.20,,MERCHANT FEES
SB21B,C00819102,SB21B.974546,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-12-15,0.24,,MERCHANT FEES
