form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00340943,DF0C8A17967FDDA0A13,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,P2024,,2023-08-24,1500.00,,2024 Primary,011,C00495846,,H2MO02102,Wagner,Ann,Louise,,,H,MO,02,,,,,,,,
SB23,C00340943,ECF4D4A3C4517CC0594,,,CCM,August Pfluger For Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,P2024,,2023-08-24,1500.00,,2024 Primary,011,C00719294,,H0TX11230,Pfluger,August,Lee,,II,H,TX,11,,,,,,,,
SB23,C00340943,208CEDDA8EB6D9938EB,,,CCM,Donald M Payne JR For Congress,,,,,,PO Box 2406,,Newark,NJ,07114,P2024,,2023-08-24,2000.00,,2024 Primary,011,C00519355,,H2NJ10154,Payne,Donald,Milford,,Jr.,H,NJ,10,,,,,,,,
SB23,C00340943,DC7787B96DDA1A461E4,,,CCM,Frederica S. Wilson For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-08-24,1000.00,,2024 Primary,011,C00460055,,H0FL17068,Wilson,Frederica,S.,,,H,FL,24,,,,,,,,
SB23,C00340943,248EF1BD78E512C4279,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2023-08-24,1500.00,,2024 Primary,011,C00582304,,H6FL02208,Dunn,Neal,Patrick,,,H,FL,02,,,,,,,,
SB23,C00340943,D9D872166CFEF15FB0B,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-08-24,1500.00,,2024 Primary,011,C00697649,,H0NC03172,Murphy,Gregory,Francis,,M.D.,H,NC,03,,,,,,,,
SB23,C00340943,79B3BE41EF1D808F77F,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,88046,P2024,,2023-08-24,1000.00,,2024 Primary,011,C00789404,,H2NM02191,Vasquez,Gabe,,,,H,NM,02,,,,,,,,
SB23,C00340943,BE76050CE9ACFB503C3,,,CCM,Hern For Congress,,,,,,9521B Riverside Pkwy,# 350,Tulsa,OK,74137,P2024,,2023-08-24,1000.00,,2024 Primary,011,C00636092,,H8OK01157,Hern,Kevin,R.,,,H,OK,01,,,,,,,,
SB23,C00340943,706C6B28E8B4EE4CCFF,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,P2024,,2023-08-24,1000.00,,2024 Primary,011,C00541888,,H4MA05084,Clark,Katherine,M.,,,H,MA,05,,,,,,,,
SB23,C00340943,1DC434D5E32DB5A4229,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,G2024,,2023-08-24,2500.00,,2024 General,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00340943,0E89BADF27DCBAF279E,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2023-08-24,4000.00,,2024 Primary,011,C00226928,,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,
