form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770941,SB21B.950404,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-03,1630.65,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.950631,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-05,2303.87,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.950711,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-06,3434.00,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951010,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-21,6113.39,,"COLLATERAL: APPAREL, HATS, STICKERS, & FREIGHT"
SB21B,C00770941,SB21B.951033,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-07,6521.45,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951237,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-10,6787.71,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951451,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-11,1943.73,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951629,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-12,1662.28,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951846,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-13,4099.44,,MERCHANT MERCHANDISE FEES
SB21B,C00770941,SB21B.951952,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-14,1848.37,,MERCHANT MERCHANDISE FEES
