form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00735472,500197790,,,ORG,US Coachways,,,,,,960 Holmdel Rd.,Bldg. 1,Holmdel,NJ,077332100,G2024,,2024-10-09,1649.18,0.00,Rental of Charter Bus,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500197791,,,ORG,US Coachways,,,,,,960 Holmdel Rd.,Bldg. 1,Holmdel,NJ,077332100,G2024,,2024-10-09,3669.17,0.00,Rental of two charter buses,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500197792,,,ORG,US Coachways,,,,,,960 Holmdel Rd.,Bldg. 1,Holmdel,NJ,077332100,G2024,,2024-10-16,1670.64,0.00,Rental of a charter bus,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500192703,,,PAC,Act Blue,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2024-10-16,17.00,0.00,Processing online donations,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500197793,,,ORG,US Coachways,,,,,,960 Holmdel Rd.,Bldg. 1,Holmdel,NJ,077332100,G2024,,2024-10-16,1649.18,0.00,Rental of a charter bus,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500190564,,,ORG,Eventbrite,,,,,,535 Mission Street,8th Flr.,San Francisco,CA,941053223,G2024,,2024-10-09,218.05,0.00,Processing of online donations,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500189955,,,ORG,Eventbrite,,,,,,535 Mission Street,8th Flr.,San Francisco,CA,941053223,G2024,,2024-10-02,155.22,0.00,Fee for processing online donations,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500190565,,,ORG,Eventbrite,,,,,,535 Mission Street,8th Flr.,San Francisco,CA,941053223,G2024,,2024-10-10,98.00,0.00,Processing of online donations,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500191426,,,PAC,Act Blue,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2024-10-16,4.95,0.00,Processing of online contributions,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500189956,,,ORG,Eventbrite,,,,,,535 Mission Street,8th Flr.,San Francisco,CA,941053223,G2024,,2024-10-03,140.52,0.00,Fee for processing online donations,,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500189957,,,PAC,Act Blue,,,,,,366 Summer Street,,Somerville,MA,021443132,G2024,,2024-10-07,60.24,0.00,Fee for processing online donations,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500192708,,,ORG,Eventbrite,,,,,,535 Mission Street,8th Flr.,San Francisco,CA,941053223,G2024,,2024-10-16,136.40,0.00,Processing online bus fees,007,,,,,,,,,,,,,,,,,,,
SB21B,C00735472,500190399,,,ORG,NGP Van,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,G2024,,2024-10-11,514.43,0.00,Payment for filing FEC reports,,,,,,,,,,,,,,,,,,,,
