form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00727008,500023247,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-02,19.90,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500023341,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-09,96.49,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500023488,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-16,120.31,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500023716,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-23,84.93,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024317,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-30,77.91,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024395,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-07-31,12.15,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024396,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-08-06,50.38,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024453,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-08-13,388.62,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024699,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-08-20,220.86,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00727008,500024700,,,ORG,"ActBlue Technical Services, Inc",,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2023-08-27,110.23,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
