form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00139071,88108552,,,ORG,"Clemson Lam Architect, AIA",,,,,,P.O. Box 1893,,Kamuela,HI,96743,,,2023-12-08,-25.00,0.00,"Void - Clemson Lam Architect, AIA",010,,,,,,,,,,,,,,,,,,,"Void - Clemson Lam Architect, AIA"
SB29,C00139071,88108554,,,ORG,"Hains Architects, Inc.",,,,,,5608 Pollard Rd,,Bethesda,MD,208161255,,,2023-12-08,-25.00,0.00,"Void - Hains Architects, Inc.",010,,,,,,,,,,,,,,,,,,,"Void - Hains Architects, Inc."
SB29,C00139071,88108556,,,ORG,LS3P,,,,,,205 1/2 King Street,,Charleston,SC,29401,,,2023-12-08,-150.00,0.00,Void - LS3P,010,,,,,,,,,,,,,,,,,,,Void - LS3P
SB29,C00139071,88108562,,,ORG,HOK,,,,,,10 S Broadway,Suite 200,St. Louis,MO,63102,,,2023-12-08,-50.00,0.00,Void - HOK,010,,,,,,,,,,,,,,,,,,,Void - HOK
SB29,C00139071,88108563,,,ORG,Holland Basham Architects,,,,,,119 South 49th Ave.,,Omaha,NE,68132,,,2023-12-08,-25.00,0.00,Void - Holland Basham Architects,010,,,,,,,,,,,,,,,,,,,Void - Holland Basham Architects
SB29,C00139071,88108564,,,ORG,LRK Inc.,,,,,,50 South B.B. King Blvd.,Suite 600,Memphis,TN,38103,,,2023-12-08,-25.00,0.00,Void - LRK Inc.,010,,,,,,,,,,,,,,,,,,,Void - LRK Inc.
SB29,C00139071,88108568,,,ORG,MMEC Architecture and Interiors,,,,,,1 North Monroe,Suite 200,Spokane,WA,99201,,,2023-12-08,-25.00,0.00,Void - MMEC Architecture and Interiors,010,,,,,,,,,,,,,,,,,,,Void - MMEC Architecture and Interiors
SB29,C00139071,88108570,,,ORG,Margo Peterson Aspholm PBW Architects Inc.,,,,,,4 Nordic Way,,Winthrop,WA,98862,,,2023-12-08,-25.00,0.00,Void - Margo Peterson Aspholm PBW Architects Inc.,010,,,,,,,,,,,,,,,,,,,Void - Margo Peterson Aspholm PBW Architects Inc.
SB29,C00139071,88108628,,,ORG,"Eric J Smith Architect, PC",,,,,,"5 Union Square West, Third Floor",,New York,NY,10003,,,2023-12-08,-25.00,0.00,"Void - Eric J Smith Architect, PC",010,,,,,,,,,,,,,,,,,,,"Void - Eric J Smith Architect, PC"
SB29,C00139071,88108630,,,ORG,John Kennedy SKL Architects,,,,,,240 2nd Ave S,Suite 450,Seattle,WA,981042252,,,2023-12-08,-25.00,0.00,Void - John Kennedy SKL Architects,010,,,,,,,,,,,,,,,,,,,Void - John Kennedy SKL Architects
SB29,C00139071,88108631,,,ORG,A. Gruppo Architects,,,,,,109 E Hopkins Street,Suite 208,San Marcos,TX,78666,,,2023-12-08,-25.00,0.00,Void - A. Gruppo Architects,010,,,,,,,,,,,,,,,,,,,Void - A. Gruppo Architects
SB29,C00139071,88108728,,,ORG,"Clemson Lam Architect, AIA",,,,,,P.O. Box 1893,,Kamuela,HI,96743,,,2023-12-08,25.00,0.00,Refund - Reissue of 11/11/21 Check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 11/11/21 Check
SB29,C00139071,88108734,,,ORG,"Hains Architects, Inc.",,,,,,5608 Pollard Rd,,Bethesda,MD,208161255,,,2023-12-08,25.00,0.00,Refund - Reissue of 12/2/21 Check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 12/2/21 Check
SB29,C00139071,88108738,,,ORG,LS3P,,,,,,205 1/2 King Street,,Charleston,SC,29401,,,2023-12-08,150.00,0.00,Refund - Reissue of 12/22/21 Check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 12/22/21 Check
SB29,C00139071,88108815,,,ORG,HOK,,,,,,10 S Broadway,Suite 200,St. Louis,MO,63102,,,2023-12-08,50.00,0.00,Refund - Reissue of 1/25/22 check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 1/25/22 check
SB29,C00139071,88108816,,,ORG,LRK Inc.,,,,,,50 South B.B. King Blvd.,Suite 600,Memphis,TN,38103,,,2023-12-08,25.00,0.00,Refund - Reissue of 1/25/22 check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 1/25/22 check
SB29,C00139071,88108817,,,ORG,Holland Basham Architects,,,,,,119 South 49th Ave.,,Omaha,NE,68132,,,2023-12-08,25.00,0.00,Refund - Reissue of 1/25/22 check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 1/25/22 check
SB29,C00139071,88108869,,,ORG,MMEC Architecture and Interiors,,,,,,1 North Monroe,Suite 200,Spokane,WA,99201,,,2023-12-08,25.00,0.00,Refund - Reissue of 2/16/22 check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 2/16/22 check
SB29,C00139071,88108871,,,ORG,Margo Peterson Aspholm PBW Architects Inc.,,,,,,4 Nordic Way,,Winthrop,WA,98862,,,2023-12-08,25.00,0.00,Refund - Reissue of 4/29/22 Check,010,,,,,,,,,,,,,,,,,,,Refund - Reissue of 4/29/22 Check
SB29,C00139071,88109510,,,ORG,U.S. Department of Treasury General Fund Account,,,,,,"Fin. Mgmt Services, Reporting & An","3201 Pennsy Drive, Building E",Landover,MD,20785,,,2023-12-08,100.00,0.00,Disgorged Funds for uncashed refund checks,010,,,,,,,,,,,,,,,,,,,Disgorged Funds for uncashed refund checks
