form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00847897,SB21B.1034611,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-01,2.10,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1035470,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-04,820.95,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1035900,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-05,757.30,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1036207,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-06,1806.50,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1036595,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-07,269.28,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037375,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-13,3.38,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037689,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-14,20.98,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037741,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-08,0.05,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037768,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-01,108.94,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037899,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-15,955.41,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1038190,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-18,1490.37,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1038519,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-19,76.85,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039162,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-20,181.35,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039219,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-21,2.37,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039695,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-25,688.13,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039758,,,ORG,"AMERICAN MADE MEDIA CONSULTANTS, LLC",,,,,,4040 FAIRFAX DR.,STE 500,ARLINGTON,VA,22203,,,2024-11-22,1.40,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037686,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-14,1.80,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1037898,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-15,7518.26,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1038189,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-18,3837.66,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1038517,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-19,243.36,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039160,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-20,6644.34,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039213,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-21,2913.04,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039692,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-25,2110.97,,FUNDRAISING FEES
SB21B,C00847897,SB21B.1039753,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,"SUITE 201, PMB 927",ST THOMAS,VI,00802,,,2024-11-22,1364.21,,FUNDRAISING FEES
