form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00836866,EB17,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-10,250.00,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB21,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-10,251.20,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB23,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-10,350.00,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB19,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-10,286.45,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB25,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-16,250.40,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB27,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-08-16,250.50,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB30,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-08-28,384.20,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB33,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-08-28,691.10,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB31,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-09-27,85.73,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB32,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-09-27,672.90,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB29,,,ORG,The Troupe,,,,,,"3 Industrial Drive, Unit 3",,Windham,NH,03087,,,2023-09-28,6300.00,,Production of introductory video on website & YouTube,004,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB189,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-03,20.90,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB190,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-03,82.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB195,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-04,6.72,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB196,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-04,27.60,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB198,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-09,0.70,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB199,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-09,2.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB163,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-10-18,350.00,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB162,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-10-18,407.67,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB161,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-10-18,251.20,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB213,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-19,19.60,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB214,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-19,135.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB217,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-22,3.00,,Credit card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB218,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-22,17.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB226,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-25,5.90,,Credit card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB227,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-25,34.50,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB230,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-10-27,3.00,,Credit card Processing Feest,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB231,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-10-27,12.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,NB251,,,ORG,Inspiration Strategies,,,,,,660 Karchner Road,,Lincoln,CA,95648,,,2023-11-10,499.84,,In-kind:  Promote video on Twitter,,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,PB250,,,ORG,Inspiration Strategies,,,,,,660 Karchner Road,,Lincoln,CA,95648,,,2023-11-10,600.00,,In-kind:  Production of video for website,,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,NB252,,,ORG,Inspiration Strategies,,,,,,660 Karchner Road,,Lincoln,CA,95648,,,2023-11-10,19.99,,In-kind:  Production costs - video for website,,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,PBFT250,,,ORG,The Troupe,,,,,,"3 Industrial Drive, Unit 3",,Windham,NH,03087,,,2023-11-10,600.00,,In-kind:  Production of video for website,,,,,,,,,,,,,,,,,,,X,
SB21B,C00836866,EB211,,,ORG,VLC Financial Services,,,,,,10093 Davis Road,,Wilton,CA,95693,,,2023-11-10,1022.76,,Treasurer Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB248,,,ORG,The Troupe,,,,,,"3 Industrial Drive, Unit 3",,Windham,NH,03087,,,2023-11-20,600.00,,Production of video for website,004,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB269,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-11-29,36.64,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB270,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-11-29,155.70,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB278,,,ORG,"Anedot, Inc.",,,,,,"1340 Poydras Street, Ste. 1770",,New Orleans,LA,70112,,,2023-12-27,11.80,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836866,EB279,,,ORG,Innonde LLC,,,,,,30 N. Gould Street,,Sheridan,WY,82801,,,2023-12-27,69.00,,Online fundraising commission,003,,,,,,,,,,,,,,,,,,,
