form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00640300,EB42404,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-04,40.52,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42410,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-04,69.69,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42620,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-11,110.77,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42617,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-11,435.78,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42971,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-18,81.50,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42968,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-18,270.87,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB43175,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-25,503.58,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB43178,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-25,205.22,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB43623,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-31,181.24,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB43617,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-08-31,752.51,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42790,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-01,15.32,,Office Supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42789,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-01,76.11,,Office Supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42791,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-02,130.48,,Office Supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42807,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-10,119.51,,Office supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42797,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-10,42.40,,Labels,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42798,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-10,42.69,,Labels,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB42806,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-08-11,10.16,,Event Supplies,001,,,,,,,,,,,,,,,,,,,
