form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00858381,SE.4139,,,ORG,Colure Media Inc,,,,,,62 Greene Street,2nd Floor,New York,NY,10012,P2024,,2024-01-04,100000.00,2024-01-04,100000.00,PAC Video Ad,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4141,,,ORG,Colure Media Inc,,,,,,62 Greene Street,2nd Floor,New York,NY,10012,P2024,,2024-01-04,100000.00,2024-01-04,200000.00,PAC Video Ad,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4175,,,ORG,Colure Media Inc,,,,,,62 Greene Street,2nd Floor,New York,NY,10012,P2024,,2024-01-18,100000.00,2024-01-18,1031589.32,PAC Video Ad,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4444,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-02,9157.30,,0.00,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,X
SE,C00858381,SE.4149,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-11,3335.60,2024-01-12,337827.18,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4168,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-16,9157.30,2024-01-17,928340.32,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4178,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-21,9157.30,2024-01-22,1122103.46,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4179,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-22,9157.30,2024-01-22,1131260.76,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4180,,,ORG,Opinion Diagnostics LLC,,,,,,100 Sudbury St,#3507,Boston,MA,02114,P2024,,2024-01-23,9157.30,2024-01-22,1140418.06,GOTV Text Message,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4161,,,ORG,Political Communications Advertising,,,,,,11 E. 44th St,Rm 301,New York,NY,10017,P2024,,2024-01-16,499999.00,2024-01-16,919183.02,PAC Video Ad,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4157,,,ORG,SM4 Influence,,,,,,56 Fayette Rd,,Scarsdale,NY,10583,P2024,,2024-01-15,12500.00,2024-01-10,334491.58,PAC Video Ads,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4131,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-05,81357.58,2024-01-05,281357.58,PAC Mailer,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4133,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-05,375.00,2024-01-05,281732.58,PAC Banner,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4135,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-05,37430.00,2024-01-05,319162.58,PAC Signs,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4137,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-05,2829.00,2024-01-05,321991.58,PAC Yard Signs,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4152,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-12,81356.84,2024-01-12,419184.02,PAC Mailer,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4171,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-17,3249.00,2024-01-18,931589.32,PAC Bumper Stickers and Buttons,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
SE,C00858381,SE.4173,,,ORG,Spectrum Marketing Companies,,,,,,95 Eddy Rd,Suite 101,Manchester,NH,03102,P2024,,2024-01-18,81356.84,2024-01-22,1112946.16,PAC Mailer,004,C00858381,S,P40010977,HALEY,NIKKI,,,,P,,NH,Bush,Jonathan,,,,2024-02-21,
