form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00487363,SB21B.I23287,,,ORG,"ADVANTAGE, INC.",,,,,,"9420 BONITA BEACH ROAD SE, STE 200",,BONITA SPRINGS,FL,34135,,,2024-10-17,20105.65,,TEXT MESSAGING - NOT IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23295,,,ORG,ATMOSPHERE DIGITAL,,,,,,"1897 PRESTON WHITE DRIVE, SUITE 31",,RESTON,VA,20191,,,2024-10-17,374.50,,WEBSITE HOSTING / DEVELOPMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23296,,,ORG,CHAIN BRIDGE BANK,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-17,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23288,,,ORG,"ADVANTAGE, INC.",,,,,,"9420 BONITA BEACH ROAD SE, STE 200",,BONITA SPRINGS,FL,34135,,,2024-10-18,52138.13,,TEXT MESSAGING - NOT IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23297,,,ORG,CHAIN BRIDGE BANK,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-18,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23299,,,ORG,G5 STRATEGIES,,,,,,91 RED RIVER ST,,AUSTIN,TX,78701,,,2024-10-18,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23289,,,ORG,"ADVANTAGE, INC.",,,,,,"9420 BONITA BEACH ROAD SE, STE 200",,BONITA SPRINGS,FL,34135,,,2024-10-24,38780.33,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23290,,,ORG,"ADVANTAGE, INC.",,,,,,"9420 BONITA BEACH ROAD SE, STE 200",,BONITA SPRINGS,FL,34135,,,2024-10-24,22762.80,,TEXT MESSAGING - NOT IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23294,,,ORG,ATCHLEY & ASSOCIATES LLP,,,,,,1005 LA POSADA DRIVE,,AUSTIN,TX,78752,,,2024-10-24,1500.00,,ACCOUNTING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23298,,,ORG,CHAIN BRIDGE BANK,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-24,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23300,,,ORG,G5 STRATEGIES,,,,,,91 RED RIVER ST,,AUSTIN,TX,78701,,,2024-10-24,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00487363,SB21B.I23301,,,ORG,MAIN STREET MEDIA GROUP,,,,,,P.O. BOX 25093,,ALEXANDRIA,VA,22313,,,2024-10-24,-118262.80,,CREDIT - SEE SCHEDULE E,,,,,,,,,,,,,  ,,,,,,,
